group,pub,human_label,final_label,agreement,text_block,run_1,run_2,run_3,run_4,run_5
HRV,FAZ,SECURITY_NEGATIVE,NOT_SECURITY_CRIME,1.0,"Milanović hatte zuvor gesagt, die jüngste Zuspitzung habe „nichts mit der Ukraine zu tun, sondern mit Bidens Politik, in der ich Widersprüchlichkeit und ein gefährliches Verhalten sehe.“ Der Präsident fügte hinzu: „Die Ukraine hat keinen Platz in der NATO“, da sie „eines der korruptesten Länder der Welt“ sei. Es dürfe nicht zugelassen werden, dass „Extremisten“ Einfluss auf die Politik nehmen, „und deswegen wird Kroatien daran nicht teilnehmen.“ Kroatien müsse sich von dem Konflikt fernhalten „wie von einem Feuer“. Die Entwicklung der Gaspreise zeige, „dass diese Konfrontation mit Russland nicht die Klügste ist.“

Kroatien hat sich seit Entsendung sogenannter Battlegroups der NATO an die östliche Flanke daran beteiligt, und zwar im Rahmen des von den USA geführten Kampfverbands in [Andere Gruppe]. Erst am Montag kam das achte Einsatzkontingent der [Gruppe 1] aus [Andere Gruppe] zurück, etwa 350 Soldaten. Verteidigungsminister Mario Banožić dankte den heimkehrenden Soldaten für die außergewöhnlichen Ergebnisse und sagte, dass die kroatische Armee abermalig ein „beneidenswertes Niveau an Wissen und Fähigkeiten gezeigt habe“, wie auf der Internetseite des kroatischen Verteidigungsministeriums zu lesen ist. „Dank Ihnen hat die Republik Kroatien erneut ihre Bereitschaft bewiesen, sich an einem gemeinsamen Verteidigungssystem mit Verbündeten und Partnern zu beteiligen, und ihren aktiven Beitrag zu Frieden und Stabilität nicht nur in diesem Bereich, sondern auch weit über ihre Grenzen hinaus bekräftigt.“ Außerdem sind Truppen aus dem Vereinigten Königreich und Rumänien Teil des etwa 1300 Mann starken Kampfverbands.

Die Ankündigung des kroatischen Präsidenten fällt in eine Zeit, da die Allianz ihre Präsenz an der östlichen Flanke erhöht – ausdrücklich wegen des russischen Aufmarschs an der Grenze zur Ukraine und in Belarus. Zuletzt haben die Niederlande, Spanien, Dänemark die Entsendung zusätzlicher Kräfte bekannt gegeben. Die Vereinigten Staaten versetzten am Montag 8500 Soldaten in Rufbereitschaft, die die Schnelle Eingreiftruppe der Allianz verstärken könnten. Eine Stellungnahme der NATO zu der Ankündigung aus Zagreb war zunächst nicht zu erhalten. Milanovićs Machtkampf ist allerdings auch Teil des Dauermachtkampfs zwischen dem Präsidenten und Regierungschef Andrej Plenković. Plenković, Chef der konservativen Regierungspartei HDZ, ist mit der Konfliktgeschichte zwischen Russland und der Ukraine aus seiner Zeit als Abgeordneter im Europäischen Parlament bestens vertraut und verficht eine ganz andere Position als der formal sozialdemokratische, jedoch immer wieder zu nationalistischen Ausfällen neigende Präsident.",NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME
MIGR,WAZ,SECURITY_NEGATIVE,NOT_SECURITY_CRIME,1.0,"Zum Einsatz sollen vermehrt auch Drohnen kommen. "" Die Möglichkeit, Drohnen zur Aufklärung rechtssicher einsetzen zu können und Drohnen abwehren zu können, gehört dazu, um auf Augenhöhe zu sein"" , sagt SPD-Fraktionsvize Wiese. Das neue Gesetz soll es der Bundespolizei ermöglichen, Drohnen mit technischen Mitteln aufspüren und gegebenenfalls vom Himmel holen zu können.

Per Gesetz bestreifen die Polizisten Bahnhöfe, Flughäfen und vor allem deutsche Grenzen. Immer wieder stoppen sie [Gruppe 1] ohne Papier, setzen Schleuser fest, patrouillieren zur Gefahrenabwehr an Gleisen. Bewährt hat sich die "" Bodycam"" , eine Kamera, die an der Uniform des Beamten befestigt ist und den Einsatz dokumentiert. Diese Technik soll ausgebaut werden -  künftig auch an nicht öffentlichen Orten, etwa im Rahmen von Abschiebungen in Büros, Fluren oder Warteräumen von Flughäfen sowie in Bussen oder im Innern eines Flugzeugs. 2021 waren knapp 12.000 Beamte bei Abschiebungen dabei.

Angesichts einer wachsenden Zahl von Übergriffen gegen Polizistinnen und Polizisten soll das ein Schutz sein. Die Kamera soll aber auch Betroffene von Kontrollen schützen. Ein neuer Absatz im Polizeigesetz wendet sich gegen "" jegliche Art von Diskriminierung in der Bundespolizei"" .",NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME
GRC,OSZ,SECURITY_NEGATIVE,NOT_SECURITY_CRIME,1.0,"

Ein 60 Jahre alter [Gruppe 1] hat gestanden, eine vierköpfige Familie getötet zu haben, weil diese ihm die Miete nicht bezahlt hatte. Das Ehepaar und seine zwei kleinen Kinder waren am Mittwoch in ihrem Haus in der Kleinstadt Andravida auf der griechischen Halbinsel Peloponnes tot aufgefunden worden. Ein drittes Kind der Familie, ein zwölfjähriger Junge, der aus der Schule zurückkam, hatte die Leichen gefunden und die Nachbarn alarmiert.

",NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME
RUS,BADZ,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,1.0,"Nato-Generalsekretär Jens Stoltenberg beschrieb die Lage am Freitag bei dem Besuch eines Luftwaffenstützpunktes in Rumänien erneut mit düsteren Worten. ""Die Gefahr eines neuen bewaffneten Konflikts in Europa ist reell"", sagte er mit Blick auf die mittlerweile mehr als 100000 russischen Soldaten an der Grenze zur Ukraine.

Kurz zuvor hatte US-Präsident Joe Biden amerikanische Staatsbürger in der Ukraine mit Nachdruck zum Verlassen des Landes aufgefordert. Falls es zu einer russischen Invasion kommen sollte, wäre ein Evakuierungseinsatz mithilfe von US-Truppen undenkbar, sagte Biden dem Fernsehsender NBC am Donnerstag. ""Das ist ein Weltkrieg, wenn [Andere Gruppe] und [Gruppe 1] beginnen, aufeinander zu schießen."" Auch Großbritannien, die Niederlande, Lettland und Estland riefen ihre Bürger auf, das Land zu verlassen. 

Im Fall eines russischen Angriffs auf die Ukraine würde die EU Sanktionen gegen Russlands Finanz- und Energiesektor verhängen. Betroffen wäre außerdem ""die Ausfuhr von High-Tech-Produkten"", erklärte EU-Kommissionspräsidentin Ursula von der Leyen am Freitagabend nach einer Telefonschalte mit einer Reihe westlicher Staats- und Regierungschefs zum Ukraine-Konflikt. Die Strafmaßnahmen würden ""massiv"" ausfallen, betonte sie zudem. An der kurzfristig einberufenen Telefonschalte nahmen neben von der Leyen auch Bundeskanzler Olaf Scholz, US-Präsident Joe Biden, Frankreichs Präsident Emmanuel Macron, Großbritanniens Premierminister Boris Johnson und weitere Regierungschefs westlicher Staaten teil.",NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME
REFUG,TA,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,1.0,"Korczowa Tatjana ist raus aus dem Krieg. Sie ist acht Stunden mit dem Kleinbus aus der Nähe von Kiew bis in die Westukraine gefahren, dann weiter nach Korczowa, [Andere Gruppe]. An ihrer Seite: ihre Tochter und eine Tasche. Vor ein paar Minuten nahmen polnische Soldaten sie in Empfang, Tatjana und ihre Tochter mussten ihren ukrainischen Pass zeigen, sie bekamen einen Zettel mit Informationen auf Ukrainisch.

Nun stehen Tatjana und ihre Tochter am Grenzübergang im kleinen Ort Korczowa, die Ukraine ist nur 100 Meter entfernt. Gerade kommen nur wenige [Gruppe 1] über die Grenze, berichten polnische Beamte. An manchen Tagen waren es allein hier im Südosten  Polens mehr als 80.000 Menschen.

Tatjana und ihre Tochter bekommen einen heißen Tee, es gibt Suppe, Brot, Obst. Ein polnischer Soldat verteilt Kuscheltiere. In beheizten Zelten neben den Grenzhäusern warten vor allem Frauen und Kinder auf ihre Weiterreise.",NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME
REFUG,TA,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,1.0,"Reza Rajabi, der die Bilder schuf, wurde in  der afghanischen Provinz Bamiyan geboren. Er gehört der Volksgruppe der Hazara an, die von den islamistischen Fanatikern schon immer auf besondere Weise verfolgt wurden.  2015 verließ Reza Rajabi sein Land auf der Suche nach einem sicheren Hafen für seine Zukunft. Den hat er bis heute nicht gefunden. Erst Schweden, wo sein Asylgesuch vergeblich war, seit zwei Jahren in Erfurt. Ein Leben in der Warteschleife, die der Seele zusetzt. Er ist Autodidakt, als er mit dem Malen begann, war es sein Weg, sich daraus zu befreien.

Und so erzählt diese kleine Ausstellung in Erfurt auch von der Sprachlosigkeit, in der jahrelange Unbestimmtheit [Gruppe 1] Menschen stoßen kann, und von der Heilungskraft der Kunst.

Vor allem lenkt sie den Blick auf die Tragödie eines Landes, die längst  aus den aus den Schlagzeilen verschwunden ist. Dabei ist es nicht einmal ein Jahr her, als die Bilder der verzweifelten Menschen vom Kabuler Flughafen um die Welt gingen. "" Afghanistan ist das blutende Herz Asiens"" , sagte Amin Sarkosh vom afghanischen Verein "" Move""  in Thüringen bei der Eröffnung. Und jetzt verstärken die Taliban im Windschatten von Putins Ukraine-Krieg die Repressionen. Gegen ehemalige Ortskräfte und ihre Familien, die noch immer nicht herausgeholt wurden, gegen Frauen, gegen Mädchen. Daran erinnern die Bilder, daran erinnert  der "" Move"" -Aktivist, und das Landesaufnahmeprogramm für Afghanistan, auf das sie nach wie vor hoffen. Frauen und Mädchen,  sagt Reza Rajabi, sollen in Afghanistan zum Verstummen verurteilt werden. Deshalb malt er sie, immer wieder. "" Sie brauchen jede Stimme.""",NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME
UKR,MAZ,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,1.0,"Selenskyj: Russland aus Sicherheitsrat ausschließen

Der ukrainische Präsident Wolodymyr Selenskyj warf Russland nach der Zerstörung eines Einkaufszentrums in der Großstadt Krementschuk, bei dem mindestens 20 Menschen ums Leben kamen, gezielte Angriffe auf ukrainische Zivilisten vor. ""Es ist zwingend erforderlich, ein Tribunal einzurichten, um alles zu untersuchen, was das russische Militär gegen die [Gruppe 1] getan hat"", sagte Selenskyj in seiner per Video übertragenen Rede an die Nato-Gipfelteilnehmer in Madrid. Russland müsse als ""Terrorstaat"" bestraft werden. Selenskyj forderte bei einem Video-Auftritt vor dem UN-Sicherheitsrat, der wegen der Zerstörung des Einkaufszentrums tagte, Russland aus dem mächtigsten Gremium der Vereinten Nationen auszuschließen. Ein solcher Schritt ist in der UN-Charta allerdings nicht vorgesehen.

Bei Kämpfen an einer Ölraffinerie im Süden der Stadt Lyssytschansk erlitten die ukrainischen Truppen nach Darstellung Russlands deutliche Verluste. Von 350 Mann einer Gebirgsjägerbrigade seien lediglich noch 30 am Leben, teilte das Verteidigungsministerium in Moskau mit. Bei Angriffen in der Nähe von Pytomnyk im Charkiwer Gebiet im Osten seien 100 ukrainische Kämpfer getötet und Militärtechnik vernichtet worden. Die Angaben ließen sich nicht unabhängig überprüfen.",NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME
REFUG,TA,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,1.0,"Nicht durchsetzen konnten sich die Länder dagegen mit der Forderung, dass auch Privatverbraucher mit Öl- und Pelletheizungen von Bund weitere Entlastungen bekommen sollen. An dieser Stelle habe man nicht das gewünschte Ergebnis bekommen, sagte Wüst -  "" da müssen wir jetzt in den Ländern selber eine Antwort darauf geben"" , sagte er. Die Preisbremsen sollen Bundestag und Bundesrat in der kommenden Woche beschließen.

Der Bund will die Länder bei der Unterbringung von [Gruppe 1] aus der Ukraine weiter unterstützen. Die Länder hätten den Bund gebeten, "" auch bei der Bundesanstalt für Immobilienaufgaben (BImA) mit Nachdruck dafür zu sorgen, Raum zur Verfügung zu stellen, wo immer das möglich ist"" , sagte Wüst nach den Beratungen. Das sei ihnen auch zugesagt worden.

Die Aufgabe sei, gemeinsam über alle staatliche Ebenen hinweg den Menschen gerecht zu werden, die aus der Ukraine fliehen. "" Es gilt auch weiter: Wer vor Putins Krieg flieht, bekommt bei uns Schutz"" , sagte er. Wüst ist aktuell stellvertretender Vorsitzender der Ministerpräsidentenkonferenz (MPK).",NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME
RUS,MAZ,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,1.0,"Die Angst vor den [Gruppe 1] war groß. Immerzu warteten wir auf die Evakuierung, doch es passierte nichts. Plötzlich kam die Nachricht von der deutschen Kapitulation. Flüchtlingsströme zogen durch, dann fluteten die deutschen Truppen zurück. Meine Mutter vereinbarte mit einer zurückgehenden Wehrmachtseinheit, dass sie uns mitnehmen. Meine Großeltern wollten bleiben, ebenso Tante Luzie. Auch unser Dienstmädchen Hilde weigerte sich, mitzukommen. Sie war 21 Jahre alt. An dem Tag, an dem wir - Mutter, Tante Magda, mein jüngerer Bruder Hans-Jürgen, die kleine Schwester Mariluise und ich - loszogen, ist Hilde nach Hause Richtung Kohlendorf gegangen. Sie geriet in den russischen Vormarsch, wurde vergewaltigt und bekam später einen Sohn. Sie wäre besser mit uns gegangen.

Wir waren vielleicht 30 Kilometer Richtung Westen gekommen, da ging das Benzin aus. Zu Fuß ging es weiter. Wir landeten in einem Dorf am Fuß eines Berges namens Heuscheuer. Jede Menge [Andere Gruppe] sammelten sich da. Der Bürgermeister brachte uns im Schulhaus unter. Dann kamen schon die [Gruppe 1]. Der Bürgermeister sagte zu meiner Mutter: ""Es ist besser, wenn die Frauen nachts nicht in der Schule sind."" Begleitet von deutschen Soldaten in Zivil machten wir uns in einer kleinen Gruppe den Weg die Heuscheuer hinauf. Beim Aufstieg hörten wir unten schon die ersten Frauen schreien. Oben brachen wir eine Baude auf, so heißen die schlesischen Berghütten. Wir blieben ein paar Tage, bevor wir auf Feldwegen etappenweise zurück nach Neurode gingen.

Auf dem Schützenplatz, direkt vor unserem Haus, befand sich ein russisches Militärlager. Es gab auch einen russischen Stadtkommandanten. Man ließ uns anstandslos zurück in die Wohnung. Alles war unversehrt, obwohl ringsum viel geplündert worden war. Die [Gruppe 1] waren sehr freundlich zu Kindern und hatten nichts dagegen, wenn wir ständig drüben im Lager aufkreuzten.",NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME
REFUG,LVZ,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,1.0,"Zunächst werden sie vor die Wahl gestellt, in der Ukraine zu sterben oder in Russland zu leben. An sogenannten Filtrationspunkten müssen sie laut Betroffenen Verhöre und Leibesvisitationen über sich ergehen lassen, manche werden verschleppt und nie mehr gesehen.

Wer die Filtrationen überstehe, werde zum Bleiben eingeladen und bekomme oft eine Zahlung von umgerechnet rund 170 Euro versprochen. Manchmal werde den [Gruppe 1] ihr ukrainischer Pass abgenommen und stattdessen die russische Staatsbürgerschaft angeboten. Und manchmal würden sie unter Druck gesetzt, Dokumente zu unterschreiben, die die ukrainische Regierung und das Militär belasten.

Jene ohne Geld oder Kontakte in Russland - und das sind Berichten zufolge die meisten - könnten nur gehen, wohin sie geschickt würden. Nach den Recherchen wurden [Andere Gruppe] vorübergehend in mehr als zwei Dutzend Städten und Orten untergebracht. Zugleich gibt es Hinweise, dass die Darstellung der russischen Regierung, die [Andere Gruppe] würden vor Nazis gerettet, in Russland auf Ablehnung stößt. Fast alle befragten [Gruppe 1] sprachen mit Dankbarkeit von russischen Bürgern, die sie im Stillen über geheime Netzwerke unterstützt hätten.",NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME
JUDE,WAZ,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,1.0,"Gemalt hat Armin Mueller-Stahl, und deshalb sitzt er an diesem Vormittag in der Rotunde des Dortmunder Museums für Kunst und Kulturgeschichte, auch rund 100 "" Jüdische Freunde"" : Menschen, die ihn beeindruckt, beeinflusst haben, "" die mich zu dem haben werden lassen, der ich bin"" . Philosophen, Komponisten, Schriftsteller, Schauspieler, von denen nun 30 im Dortmunder Museum zu sehen sind.

"" [Gruppe 1], die 2000 Jahre in der Diaspora unterwegs waren, mussten sich überall dort, wo sie waren, besonders beweisen und bewähren und wurden deshalb besonders gut in dem, was sie taten.""  Warum er angefangen hat damit? "" Weil es wieder losgeht mit dem Antisemitismus!"" , da wird Mueller-Stahl aus dem Stand wütend: "" Ist das denn möglich? Sind die Leute verrückt? Wollen sie wieder so eine Figur haben wie Hitler?""  Aber manchmal denke er, wenn sie Trump wählen, dann hätten sie auch nichts Besseres verdient als Trump. Und er erinnert sich, dass mit 13 ein Junge aus seiner Klasse verschwand, den er sehr mochte. Er fragte seinen Lateinlehrer, was der gelbe Stern zu bedeuten habe -  "" Pssst"" , habe der nur gemacht.

Mueller-Stahl will nicht schweigen. Hannah Arendt, Hans Jonas, Hans Blumenberg, Susan Sontag, Ilse Bing, Walter Benjamin, Martin Buber -  es sind viele Philosophinnen und Intellektuelle unter den Porträtierten, die in einer impressionistisch-expressiven Mischung mehr skizziert als porträtiert sind, ihre Lebenswege sollen sich in den gewollt unfertigen Bildern spiegeln, manchmal "" schreibt""  Mueller-Stahl mit dem Pinsel hinein. Dawid Oistrach ("" ein strenger Lehrer"" ) und Isaac Stern waren Vorbilder des Berliner Geigen-Studenten Mueller-Stahl, den schreibenden dürften Kafka, Jurek Becker und Paul Celan beeinflusst haben. In Marcel Reich-Ranicki wiederum, so legt es das Porträt nahe, könnte er auch einen Schauspielkollegen gesehen haben, bei aller Belesenheit und Schärfe im Urteil.",NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME
REFUG,WAZ,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,1.0,"Kohlmann hat an Bildung und Weiterbildung in dem Bereich alles "" mitgenommen, was man bekommen kann. Man muss immer dran bleiben.""  Und das macht er auch kontinuierlich seit Jahrzehnten. Er ist Rettungsassistent, hat als Dozent in der Erwachsenenbildung gearbeitet und als Ausbilder für Sanitäter und Ersthelfer.

"" Wenn jemand Hilfe braucht, löst das in mir einen Reflex aus. Nicht wegschauen, sondern helfen"" , ist seit seiner Jugend die Devise. Vor zwanzig Jahren waren es 20 Helfer, die bei der Ambulanten Erstversorgung starteten. Heute sind es 13 Aktive. Die haben den Namen Aktive absolut verdient. Gebraucht werden sie oft, Tendenz steigend. "" Die Ehrenamtlichen sind ständig abrufbereit, sind professionell mit einem Pieper ausgestattet, der jederzeit zu Einsätzen rufen kann, sie fahren Notarztfahrzeuge und helfen wie vor einigen Wochen wieder [Gruppe 1], die in Deutschland ankommen, um ihnen den Start so einfach wie möglich zu machen.""

Vom Katastrophenschutz stellt die AEV eine ganze Einheit, die immer abrufbar ist. "" Die Organisationen helfen sich aber auch gegenseitig. Wenn beispielsweise die Johanniter einen Wagen für einen Einsatz nicht besetzt bekommen, fragen sie uns, dann springen wir ein"" , erklärt Martin Kohlmann. Zum Beispiel müsse jeder, der ein Notarztfahrzeug lenkt, ein ausgebildeter Rettungssanitäter sein. Auch bei der Jahrhundertflut war seine Organisation gefragt. Über zwei Autos verfügt die AEV, ein Notarztfahrzeug und einen Kombi, der für die Betreuung von Personen zum Einsatz kommt.",NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME
REFUG,KN,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,1.0,"

Die gute alte ""Poseidon"" wird noch gebraucht. Das frühere Forschungsschiff des Kieler Meeresforschungszentrums Geomar steht jetzt im Dienst der deutschen Rettungsorganisation SOS Humanity. Es ist  im spanischen Vinaros zu ""Humanity 1"" umgetauft worden. Noch in dieser Woche soll das Schiff ins Mittelmeer auslaufen, um [Gruppe 1] aus Seenot zu retten.

Das Forschungsschiff war am 2. Mai 1976 auf der Bremerhavener Werft Schichau Unterweser vom Stapel gelaufen und am 30. August 1976 bei Geomar in Kiel in Dienst gestellt worden. Fast 44 Jahre lang fuhr das Forschungsschiff im Dienst der Wissenschaft auf den Weltmeeren. Ende 2019 stellte Geomar sein Arbeitspferd außer Dienst.",NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME
UKR,KN,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,1.0,"Es sind Errungenschaften die wieder und wieder neu verteidigt werden müssen. Viele Menschen in Europa und den USA haben es verlernt, diese Werte zu lieben. Da ist es einfach, zu behaupten, dass diese Waffen der Ukraine nicht helfen würden. Beängstigend ist, dass diese Leute, die gegen Aufrüstung sind, nicht sehen wollen, dass es um weit mehr als die Ukraine geht. Es geht darum, auch morgen für all unsere echten, westlichen Werte einzustehen und zu kämpfen. Das funktioniert in dieser Welt nicht ohne Waffen, auch wenn es wünschenswert wäre.

Doch für einen Westen ohne Waffen einzutreten ist gerade jetzt pervers und eine Demütigung dessen, was die [Gruppe 1] gerade leisten und erleiden. Denn was Worte statt Waffen gegen Truppen aus Moskau, Ansichten und Handlungen aus der Machtzentrale in Peking sowie in gewissen Schulen in Kabul ausrichten können, das haben wir in den letzten Jahren mit Entsetzen gesehen. Wir erleben täglich, wie die [Gruppe 1] um Waffen flehen. In der Ukraine regieren leider nur die russischen Waffen.

Als das bewaffnete Militär aus Afghanistan abzog, zog dort das Mittelalter wieder ein - willkommen auf dem Planeten Erde im 21. Jahrhundert, liebe Realitätsverweigerer.",NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME
TUR,WAZ,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,1.0,"Düsseldorf Angeblich gedankenloses Geplapper im Internet kann gefährlich werden -  und teuer. Diese Erfahrung hat nun ein 28-jähriger Familienvater beim Amtsgericht gemacht. Weil er im Jahr 2020 über Chatgruppen im Internet vielfach Nazi-Symbole und -Fotos verschickt hatte, war er bereits zu 5000 Euro Strafe verurteilt worden. Nun ging es um eine weitere Serie von Hetztexten, die er damals verbreitet hatte -  und dafür wurde seine Geldstrafe um noch mal 5250 Euro aufgestockt. Insgesamt werden ihn seine Postings also rund 10.000 Euro kosten.

Dabei gab sich der Angeklagte nun einsichtig: "" Ich als [Gruppe 1] habe ja auch schon Vorurteile am eigenen Leib zu spüren bekommen. Und das ist nicht schön!""  Zudem räumte der Arbeiter ein, er habe damals "" nicht nachgedacht. Ich wurde einer Chat-Gruppe hinzugefügt -  und da wurde halt viel gepostet in der Runde!""  Also habe er, angeblich "" ohne zu überlegen"" , das Foto eines Maschinengewehrs versendet und einen Hetztext zugefügt, der Menschen dunkler Hautfarbe verächtlich macht und in weiteren 28 Fällen seine Chat-Beiträge mit einem Hitler-Foto und Hakenkreuz versendet. "" Ich habe"" , so der Angeklagte weiter, "" erst durch meinen Anwalt erfahren, was damals wirklich los war. Ich war da komplett baff!""  Tagelang habe er hinterher gebraucht, um Details über das damalige Nazi-Terror-Regime und den Holocaust zu verarbeiten.

Im April 2021 als Volksverhetzer wegen der ersten Tatserie verurteilt, zahlte der Angeklagte seinerzeit als Täter-Opfer-Ausgleich je 150 Euro an die jüdische Gemeinde und ein Kinderhilfswerk. Endgültig abgegolten waren seine Hetz-Beiträge damit aber nicht. Denn die zweite Hetz-Serie von 2020  führte nun zu einer weiteren Strafe von nochmal 5250 Euro. Die Staatsanwältin hatte wegen der zweiten Tatserie sogar eine Bewährungsstrafe von acht Monaten gefordert. Dem ist die Richterin aber nicht gefolgt. Denn der Verteidiger erklärte, sein Mandant sei inzwischen längst "" geläutert""                                             wuk",NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME
UKR,WAZ,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,1.0,"Der Vizebürgermeister der Stadt berichtet ukrainischen Medien davon, dass Menschen sogar die Heizungsrohre aufgeschnitten hätten, um an Wasser zu kommen. Wer keinen Brunnen in seiner Nachbarschaft hat, sammelt das Regenwasser. "" Wir leben mit 140 Wohnungen in unserem Block, überall im Hof brannten Lagerfeuer"" , erzählt Khadzhynova. Zu essen hatten sie noch Reis, Hafer, Salami, Käse. Es gibt Berichte über Plünderungen.

Immer wieder seien Bomben auf die Stadt geschossen worden, berichtet die [Gruppe 1]. Es gebe Straßenkämpfe zwischen ukrainischen und russischen Soldaten. Aufnahmen von Drohnen der ukrainischen Armee zeigen russische Panzer in der Stadt. Auch Wohnviertel seien beschossen worden, sagt Khadzhynova. "" Viele Häuser auch in unserer Nachbarschaft sind beschädigt.""  Auf den sozialen Netzwerken Twitter und Telegram sind Aufnahmen von Augenzeugen zu sehen, die die Einschläge von Raketen in Plattenbauten zeigen. Rauchwolken wabern über Mariupol, ein Foto zeigt eine Leiche, offenbar erschossen mitten auf dem Gehweg. Sie ist eingehüllt in eine Decke, zu sehen sind nur noch die bunten Turnschuhe.

In Mariupol mit seinen einstmals 400.000 Einwohnern sollen etwa 2500 Menschen durch die Kampfhandlungen und den Beschuss aus der Luft durch russische Raketen getötet worden sein. Unabhängig überprüfen lassen sich viele Angaben nur schwer.",NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME
