testset_id,article_id,par_index,group,text_block_en,label_robin,label_marmee,notes_robin,notes_marmee,human_consensus_label,final_human_label
189,638a3e293890b92eb402373d,16,REFUG,"„Der Ehrliche darf nicht der Dumme sein“

Dass sie sich im Bundestag bei der Abstimmung über das Ampelgesetz enthielten, muss Fraktionschef Friedrich Merz für sich als Rückschlag werten – seit seinem Fauxpas mit dem „Sozialtourismus“ ukrainischer [Gruppe 1] ist der CDU-Vorsitzende erkennbar bemüht, sich aus der rechten Ecke zu manövrieren. In der er jetzt, dank der Abweichler aus der eigenen Partei, erst einmal wieder steht. 

Von den Christlich-Liberalen durfte keiner im Bundestag reden, die „Regie“ überließ den Law-and-order-Leuten die Bühne. Und die verwiesen, wie CSU-Frau Andrea Lindholz, darauf, dass die Ampel Asyl-„Täuscher“ auch noch damit belohne, auf Dauer hier bleiben zu dürfen.",NO_CRIME_FRAME,NO_CRIME_FRAME,victim,,NO_CRIME_FRAME,NO_CRIME_FRAME
190,632712823dd49b919c0cd9da,4,REFUG,"„Wer Punkrock hört, macht keinen Anschlag?“

Den Ärger des Richters versteht der Rechtsanwalt nicht. „Natürlich hat das Indizwert“, sagt er. Worauf der Vorsitzende entgegnet: „Wer Punkrock hört, macht keinen Anschlag auf Frau Kahane?“ Anetta Kahane, Vorsitzende der Amadeu-Antonio-Stiftung, zählt zu den Personen, die auf mutmaßlichen Todeslisten von Franco A. auftauchen. Die Bundesanwaltschaft wirft ihm vor, er habe als syrischer [Gruppe 1] getarnt Anschläge begehen wollen.

Wie eng es für Franco A. wird, ist am Donnerstag daran zu merken, wie der Vorsitzende an ihn appelliert, zur Aufklärung beizutragen. Das Gericht nimmt Lichtbilder der NS-Devotionalien in Augenschein, die A. Mitte Februar bei seiner Festnahme in einer Tüte mit sich führte. Er hatte sie aus Straßburg mitgebracht, wo er sie, so die Worte des Vorsitzenden, nach vorläufiger Würdigung der Beweise bei einem Bekannten „gebunkert“ hatte. Foto um Foto legen die Richter unter den Projektor. A. sagt zu den mit Hakenkreuzen und anderen Symbolen bestückten Gegenständen nur das, was er auch schon bei der Verkündung des Haftbefehls im Februar gesagt hatte: Es handle sich um Embleme der Partei, „die unsägliches Leid über die Menschheit gebracht hat“. „Gegebenenfalls“ werde es am nächsten Verhandlungstag eine Stellungnahme geben, sagt sein Verteidiger.",CRIME_FRAME_NEG,NO_CRIME_FRAME,Anschlag,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG
191,632712733dd49b919c06cd30,5,ASYL,"Italiens Rechtspolitikerin Giorgia Meloni sorgt mit der Verbreitung eines Videos über eine angebliche Vergewaltigung für viel Kritik. Während sie den Clip nutzt, um Wahlversprechen abzugeben, wird ihr etwa die Instrumentalisierung von Verbrechen vorgeworfen.

Mailand. Die in Umfragen führende italienische Rechtspolitikerin Giorgia Meloni hat mit der Verbreitung eines Videos über eine angebliche Vergewaltigung für Furore gesorgt. Meloni retweetete am Sonntagabend verpixelte Aufnahmen von einer Nachrichtenwebseite, die den Angaben zufolge zeigen, wie ein 27 Jahre alter [Gruppe 1] aus Guinea eine [Andere Gruppe] vergewaltigt. Die Schreie der Frau sind zu hören.

Meloni twitterte, man könne zu dieser scheußlichen Gewalttat durch einen [Gruppe 1] am helllichten Tag in Piacenza nicht schweigen. „Eine Umarmung für diese Frau. Ich werde alles tun, um die Sicherheit in unseren Städten wiederherzustellen“, schrieb die Vorsitzende der auch im Neofaschismus wurzelnden Partei Brüder Italiens.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
192,6383c2e6219ba5abaf09dc08,10,RUS,"Zu dem russisch besetzten Atomkraftwerk Saporischschja teilte der Betreiber Enerhoatom mit, vorige Woche haben die [Gruppe 1] am Kontrollpunkt Wasyliwka einen Konvoi mit Ausrüstung und Ersatzteilen für das Kraftwerk beraubt. Sie haben 45 Heizgeräte „für ihren Eigenbedarf entnommen“, schreibt das Unternehmen auf seiner Internetseite.

Am Sonntag sprach Enerhoatom-Chef Petro Kotin im ukrainischen Fernsehen zugleich von „Anzeichen“, dass die [Gruppe 1] sich nach neun Monaten auf den Abzug aus dem Kraftwerk vorbereiten. In den russischen Staatsmedien werde neuerdings immer wieder darüber diskutiert, ob eine Räumung und „Übergabe“ des AKW an die IAEA sinnvoll sei, sagte Kotin.",CRIME_FRAME_NEG,NO_CRIME_FRAME,,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG
193,63a561201f384cadc200d1f2,14,GRC,"Spionage-Verdacht auch im Ausland

Erst Anfang der Woche hatte das österreichische Innenministerium mitgeteilt, ein 39-jähriger [Gruppe 1] sei als mutmaßlicher Spion des russischen Militärgeheimdienstes GRU enttarnt worden. Der Mann russischer Abstammung stehe im Verdacht, Informationen zu politischen und gesellschaftlichen Diskursen in Österreich im Zusammenhang mit dem russischen Angriffskrieg auf die Ukraine geliefert zu haben.

Beim BND selbst war zuletzt ein sogenannter Maulwurf – ein Doppelagent – im Jahr 2014 aufgeflogen. Zwei Jahre später war der Mann vom Münchner Oberlandesgericht wegen jahrelanger Spionage vor allem für den US-Geheimdienst CIA zu acht Jahren Haft verurteilt worden. Der damals 32-Jährige wurde des Landesverrats und der Verletzung von Dienstgeheimnissen schuldig gesprochen.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
194,632712aa3dd49b919c1d50bd,6,UKR,"Was also macht eine zehnköpfige Gruppierung aus ehemaligen Kämpfern einer nationalistischen Gruppierung im Dezember in Berlin? Weitere Fotos auf Instagram zeigen in kyrillischer Sprache verfasste Graffiti-Tags, unter anderem auf einer Wilmersdorfer Hauswand und einem U-Bahnzug der BVG. Vielleicht reisten die ukrainischen Neonazis tatsächlich im Dezember lediglich nach Berlin, um die hiesige Sprayer-Szene aufzumischen, vielleicht gibt es aber auch andere Gründe, wie das Knüpfen von Kontakten in die deutsche rechtsextreme Szene.

Die Frage ist insbesondere deswegen interessant, weil einer der führenden Köpfe der [Gruppe 1], Serhij Filimonow, in wenigen Monaten auf deutschen Kinoleinwänden zu sehen sein dürfte. Laut einem Instagrampost war er im Dezember ebenfalls in Berlin. Filimonow spielt die Hauptrolle im neuen Film „Rhino“ des ukrainischen Regisseurs Oleg Senzow, der die brutalen Verhältnisse auf ukrainischen Straßen in den 1990er Jahren erzählt, in denen Mafiastrukturen und gefährliche Straßengangs im ganzen Land ihr Unwesen trieben. Im Gespräch mit der taz erzählt Senzow, dass er für die Hauptrolle des Rhino ausdrücklich nach „bösen Jungs, Ex-Knackis und Kriegsveteranen“ gesucht hätte. So fiel die Wahl auf Filimonow.

Der ukrainische Regisseur Oleg Senzow.",NO_CRIME_FRAME,CRIME_FRAME_NEG,Movie,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME
195,632712803dd49b919c0bcc86,8,JUDE,"RIAS Hessen erklärte, dass die antisemitische Broschüre vom algerischen Kollektiv „Presence des Femmes“ stammt. Dabei werden die antisemitischen Bildchen von Erklärungen begleitet, die dem jüdischen Staat seine Daseinsberechtigung absprechen. Mehr noch: Sie enthalten Auszüge aus einem Heft, das von einem palästinensischen Terroristen der sogenannten „Volksfront zur Befreiung Palästinas“ (PFLP) geschrieben wurde.

Eine antisemitische Karikatur in einer Broschüre des „Archives of Women's Struggle in Algeria“. Unter anderem rammt eine blonde Frau einem hakennasigen [Gruppe 1] das Knie in den Unterleib. Rechts im Hintergrund wird durch Füße angedeutet, wie ein [Gruppe 1] eine arabische Person vergewaltigt

Naas: „Die Documenta ist nun endgültig zum Schrecken ohne Ende geworden. Es wird Zeit endlich die Reißleine zu ziehen."" Nach dem Abgang der ehemaligen Documenta-Chefin Sabine Schormann (60) erklärte der neue Chef Alexander Fahrenholtz, dass die Documenta „als Ausstellung auf einem hervorragenden Kurs ist“. Naas: “Offensichtlich führt dieser Weg endgültig in den Abgrund.“",NO_CRIME_FRAME,NO_CRIME_FRAME,Karikatur ,,NO_CRIME_FRAME,NO_CRIME_FRAME
196,632716278e3926781a07605f,3,HUN,"Es ist das erste Mal, dass die EU-Kommission diesen Schritt wegen Mängeln im Rechtsstaat eines EU-Landes vorschlägt.

Brüssel wirft [Gruppe 1] unter anderem Korruption, Interessenkonflikte und massive Probleme bei der öffentlichen Auftragsvergabe und der Parteienfinanzierung vor. Eine Gruppe um den rechtsnationalistischen Regierungschef Viktor Orbán (59) wird verdächtigt, sich zum Schaden des EU-Haushalts zu bereichern.

Das Geld aus dem EU-Haushalt sei in [Gruppe 1] nicht ausreichend vor Missbrauch geschützt, sagte Hahn. Gleichzeitig würdigte er die Zusagen, die die ungarische Regierung zuletzt gemacht hatte, um die bestehenden Unzulänglichkeiten zu beseitigen. „[Gruppe 1] hat sich tatsächlich bewegt“, sagte der [Andere Gruppe].",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,NO_CRIME_FRAME
197,LVZ-doc7jxaufk8e3aadwurcrn,2,AFR,"Er hatte Hausverbot und griff einen Security-Mann mit einem "" scharfen Gegenstand""  an: Nach einem schweren Zwischenfall im Hauptbahnhof ermittelt die Polizei gegen einen 29-jährigen [Andere Gruppe]. Der Tatvorwurf: versuchter Totschlag.

Laut Polizei forderte der Mitarbeiter des Sicherheitsdienstes den [Gruppe 1] am Sonnabend kurz nach 22.30 Uhr in der Westhalle auf, wegen des gegen ihn bestehenden Hausverbotes das Gebäude zu verlassen. Darauf habe der [Andere Gruppe] den Sicherheitsmann angegriffen und mehrfach in Richtung Kopf gestochen. Das Opfer erlitt Schnittverletzungen, die in einem Krankenhaus ambulant versorgt werden mussten. Mit Hilfe eines Kollegen konnte der Angreifer überwältigt werden. Ein Haftrichter erließ Haftbefehl wegen  versuchten Totschlages. Hinweise zur Tat bitte an die Kripo, Telefon 0341 96646666.F.D.",CRIME_FRAME_NEG,NO_CRIME_FRAME,missachtetes Hausverbot ,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG
198,6327129b3dd49b919c17061e,79,UKR,"4.33 Uhr: Einer Gruppe gefangener ukrainischer Verteidiger des Stahlwerks Asowstal in Mariupol droht vor einem Gericht der von Russland kontrollierten Separatistenregion Donezk die Todesstrafe. In dem Strafprozess forderte die Staatsanwaltschaft am Montag die Höchststrafe, wie die offizielle Nachrichtenagentur der sogenannten Volksrepublik Donezk meldete. Ein Urteil solle am Mittwoch fallen.

Den Angeklagten, deren genaue Zahl nicht genannt wurde, werde die Tötung von mehr als 100 Menschen zur Last gelegt. Die [Gruppe 1] gehörten zu einer Gruppe von Neonazis, die in dem nationalistischen Regiment Asow als eigene Einheit für Überfälle und Sabotage gedient hätten. In der ukrainischen Öffentlichkeit wird die Gruppe »Bären« genannt, in der russischen Presse ist von »Bären SS« die Rede.

US-Gericht billigt Beschlagnahmung von Airbus-Jet von Oligarchen",CRIME_FRAME_NEG,NO_CRIME_FRAME,,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME
199,632712763dd49b919c079492,2,GBR,"Die UNFICYP untersuche den Vorfall, sagte deren Sprecher am Montag der Nachrichtenagentur AFP. Türkisch-zyprischen Medien zufolge waren die beiden [Gruppe 1] in der vergangenen Woche im Ferienort Famagusta betrunken mit zwei gemieteten Jet-Skis gefahren, die anschließend sanken.

[Gruppe 1] weigerten sich wohl Personalien anzugeben und rasten davon",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
200,6327127f3dd49b919c0b473c,6,RUS,"[[Besorgniserregend: Nach dem Gespräch mit dem ukrainischen Außenminister im türkischen Antalya sagte Lawrow, die Ukraine arbeite mit US-Hilfe an biologischen Waffen. Für Experten ein böses Warnzeichen dafür, dass er den propagandistischen Boden für einen Einsatz genau solcher Waffen seitens der [Gruppe 1] vorbereiten könnte. ]]

[[Die nächste [Gruppe 1]-Lüge wäre damit schon geschrieben: Die [Andere Gruppe] hätten die Bomben selbst gezündet, um das den [Gruppe 1] in die Schuhe zu schieben, würde es dann heißen. ]]

[[Frühere Giftgas-Lügen]]",CRIME_FRAME_NEG,NO_CRIME_FRAME,giftgas ,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG
201,632712933dd49b919c141444,3,JUDE,"Dozo war begeisterter Nationalsozialist und zutiefst überzeugter Judenhasser. Im Dezember 1943 schrieb Dozo auf Deutsch einen Brief an Himmler, dass es „uns Muselmanen“ eine „Ehre“ sei, „unser Leben im Kampfe für den großen Führer Adolf Hitler und das Neue Europa“ einzusetzen.

Der Divisions-Imam Dozo stimmte vollkommen mit den Zielen des National-Sozialismus überein. 1943 schrieb er in einem Beitrag für die „Handzar“-Zeitschrift, dass Europa von seinen „Feinden“ mit Hilfe der SS befreit werden müsse. Als diese „Feinde“ benannte er konkret [Gruppe 1], Freimaurer, Kapitalisten und Kommunisten. Dozo zeigte sich überzeugt, dass die SS eine „bessere Zukunft für Europa bauen“ werde.

Husein Dozo leitete auch das Imam-Institut im brandenburgischen Guben, das von der SS zur Schulung des geistlichen Personals gegründet worden war. Bei der Eröffnung am 21. April 1944 sprach erst der berüchtigte Großmufti von Palästina, Amin al-Husseini, der auch SS-Gruppenführer war, und dann Militär-Imam Husein Dozo. Er bekräftigte, dass das Institut die „freundlichen Bande zwischen der islamischen Welt und dem nationalsozialistischen Deutschland weiter stärken“ werde. Die Imame seien bereit, „unsere größten Anstrengungen auszuweiten, um die Neue Ordnung zu verwirklichen“.",NO_CRIME_FRAME,NO_CRIME_FRAME,,,NO_CRIME_FRAME,NO_CRIME_FRAME
202,632712c43dd49b919c2704b3,13,RUS,"Es folgen Beispiele, um dies zu verdeutlichen:

[Gruppe 1] begehen Kriegsverbrechen in Kharkiv, oder man kann schreiben Kharkiv zweites Butscha.

Kharkiv von [Gruppe 1] schwer beschossen oder Kharkiv bebt im russischen Bombenhagel.",NO_CRIME_FRAME,NO_CRIME_FRAME,war,,NO_CRIME_FRAME,NO_CRIME_FRAME
203,TA-CCBD746AAC1B648091D81E9E6C25C251_3874015,7,BGR,"Knobbe bestätigte, dass die Hauseingangstür zum Zeitpunkt des Eintreffens der Rettungskräfte am Unglückssonntag nicht verschlossen gewesen sei. So hätte im Prinzip jeder zuvor Zutritt gehabt . . .

Daraufhin erklärte die Botschafterin, dass selbst dann, wenn dem derzeit in Untersuchungshaft sitzenden 35-jährigen tatverdächtigen [Gruppe 1] schwere Brandstiftung und Mord(e) nachgewiesen werden könnten, der Vermieter ja nicht aus der Verantwortung raus sei . . .

Elena Radkova Shekerletova  informierte, dass sie von ihren Landsleuten gehört habe, dass der Tatverdächtige psychische Probleme gehabt haben soll.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
204,6357d13157bc09174800aada,2,MIGR,"Islamisierung (Symbolbild:Shutterstock)

Es gibt bestimmte heikle Tatsachen, die die meisten Menschen erst dann akzeptieren können, wenn sie sie entweder selbst am eigenen Leib oder zumindest bei Angehörigen erlebt haben, sprich: Sie glauben nur, was sie sehen/spüren (wobei selbst dann manche noch nicht der Wahrheit ins Auge sehen möchten). Vor allem trifft das auf „Solidar- und Gutmenschen” in ihrem Wunschdenken zu, die in Deutschland ganz besonders zahlreich sind. Dies betrifft etwa die potentielle Schädlich- oder Tödlichkeit der Corona-Impfung, die Unsinnigkeit der Energiewende sowie die Tatsache, dass [Gruppe 1] aus islamischen Ländern übermäßig oft kriminell werden. Letzteres soll hier genauer beleuchtet werden.

Obwohl es in Deutschland bzw. allgemein in westlichen Ländern mittlerweile am Fließband zu (Gruppen-) Vergewaltigungen, zu religiösen Gewaltverbrechen im öffentlichen Raum und vor allem zu oft tödlichen Messerstechereien (siehe hier oder hier) kommt, bei denen manchmal sogar Gliedmaßen oder gar Köpfe abgetrennt werden, von den endlosen Fällen von Sozialbetrug ganz zu schweigen, und obwohl kein Ende dieser verwerflichen Taten in Sicht ist, ist ein Großteil der autochthonen Bevölkerung noch immer der Meinung, dass es keinen Zusammenhang zwischen kulturell-religiöser Prägung und Verbrechensinzidenz gäbe. Sie meinen, dass all dies Einzelfälle und wir doch selbst letztlich schuld seien, weil wir doch diese armen, traumatisierten Wesen „islamophob“ behandelt haben oder hätten besser integrieren müssen. Auf weitere Plattitüden möchte ich an dieser Stelle nicht eingehen, all das haben wir alles schon bis zum Erbrechen geschrieben und gehört und es wird nicht besser, wenn man es zum hunderttausendsten Mal aufzählt.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
205,Tonline_added_4ea28bad6c533629a6474224d75536c5d59f6fc4_,9,ARAB,"Präsident Abbas verurteilte den Anschlag in Bnei Brak nach Angaben von Wafa. Die Tötung von Palästinensern und [Andere Gruppe] werde ""nur zu einer weiteren Verschlechterung der Lage beitragen"", insbesondere angesichts der anstehenden Feiertage von [Andere Gruppe], Christen und [Andere Gruppe]. Während des muslimischen Fastenmonats Ramadan, der Anfang April beginnt, wird eine weitere Eskalation der Gewalt befürchtet. Unklar ist, ob Israel geplante Erleichterungen für die Palästinenser zum Ramadan nun wieder streicht.

Bei einem Anschlag in der Wüstenstadt Beerscheva waren vor einer Woche bereits vier [Andere Gruppe] getötet worden, in der Küstenstadt Chadera wurden am Sonntag zwei Polizisten erschossen. Beide Anschläge wurden von [Gruppe 1] mit israelischer Staatsangehörigkeit verübt. Alle drei waren Unterstützer der Terrororganisation Islamischer Staat (IS).

Mit dem Anschlag eines Palästinensers nahe Tel Aviv habe sich nun die Sorge bewahrheitet, die Bluttaten könnten Nachahmer aus dem besetzten Westjordanland finden, schrieb die israelische Zeitung ""Haaretz"" am Mittwoch.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
206,berliner_z_added_18c3606b8e298905b4315526a4952d72b9a94bb4_,1,HUN,"[Andere Gruppe] will sich der geplanten Kürzung von EU-Fördermitteln für [Gruppe 1] entgegenstellen. Der polnische Ministerpräsident Mateusz Morawiecki sagte am Sonntag vor Journalisten, sein Land werde sich „mit aller Kraft jedem Vorhaben der europäischen Institutionen widersetzen, auf absolut unzulässige Weise einem Mitgliedsland Mittel vorzuenthalten, im vorliegenden Fall [Gruppe 1]“. Die EU-Kommission hatte zuvor vorgeschlagen, wegen Korruptionsvorwürfen 7,5 Milliarden Euro an EU-Hilfen für [Gruppe 1] einzufrieren.

Brüssel wirft [Gruppe 1] unter anderem Korruption, Interessenkonflikte und massive Probleme bei der öffentlichen Auftragsvergabe und der Parteienfinanzierung vor. Eine Gruppe um den rechtspopulistischen Regierungschef Viktor Orban wird verdächtigt, sich zum Schaden des EU-Haushalts zu bereichern. Entscheiden müssten über die Kürzung letztlich die EU-Mitgliedsländer, die Kommission will Budapest aber noch die Möglichkeit zu Reformen geben. [Gruppe 1] hat nach Ansicht des Europaparlaments daher den Status einer Demokratie verwirkt.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
207,Tagesspiegel_added_f3732fdac51cf16f656baac786f5a7548274c4f3_,2,JUDE,"Knaan Al S. hat die Augen weit aufgerissen, als fast 50 Journalisten in den Saal 700 im Moabiter Kriminalgericht drängen. Staunend wirkt er, kindlich. „Ich komme aus Syrien, bin 19 Jahre alt, seit drei Jahren in Deutschland“, stellt er sich am Dienstag vor dem Jugendschöffengericht vor. Al S. ist der [Andere Gruppe], der vor zwei Monaten in Prenzlauer Berg zwei Kippa tragende Männer antisemitisch beschimpft und einen von ihnen mit einem Gürtel geschlagen haben soll. Der attackierte 21-jährige [Andere Gruppe] hatte die Szene gefilmt. Der Fall sorgte bundesweit für Empörung.

„Ich habe mich im Recht gefühlt, ich habe ihn geschlagen, ich entschuldige mich dafür“, gibt Al S. in den ersten Sätzen seiner umfassenden Aussage zu. Doch der Fall habe nichts mit einer Kippa und nichts mit Politik zu tun. „Ich hasse weder [Gruppe 1] noch Christen.“

Er habe sich noch nie in seinem Leben politisch geäußert und sei auch nicht streng religiös. Fußball und Schule würden ihn interessieren. Tatsächlich habe er kurz vor der Attacke seinen Cousin, mit dem er unterwegs war, beleidigt – „aus Spaß“. Die Verteidigerin sagt später: „Es haben sich Leute angesprochen gefühlt, die nicht angesprochen waren.“",NO_CRIME_FRAME,NO_CRIME_FRAME,,,NO_CRIME_FRAME,NO_CRIME_FRAME
208,632712733dd49b919c06c1b1,8,RUS,"Die französischen Behörden beschlagnahmten Dutzende Jachten und Villen, froren Konten ein. Seitdem meiden russische Touristen die Gegend. Ein Großteil der mehr als 2000 [Gruppe 1]-Villen steht leer. Alle Flugverbindungen von Russland nach Frankreich sind eingestellt.

Gilbert Vissian: „Die meisten sind jetzt in die Türkei oder nach Dubai abgehauen. Wir [Andere Gruppe] sind nicht für Putin, aber die [Gruppe 1] fehlen schon. Für unsere Gastronomie ist das schlecht.“

„Putin ist unser Held und Butscha war inszeniert!“",NO_CRIME_FRAME,NO_CRIME_FRAME,,,NO_CRIME_FRAME,NO_CRIME_FRAME
209,639af142b9db0b75f20085a6,13,ASYL,"„Das ist ein Versuch, diese Gesellschaft zu verändern, mit dem Sie granatenmäßig Schiffbruch erleiden werden, wenn sie so etwas machen“, konterte Merz. „Wir haben hier Gruppen in Deutschland – in der Regel junge Männer zwischen 20 und 30 Jahren, die hier größte Probleme auslösen. Und wenn sie davor die Augen verschließen und stattdessen so einen Vorschlag machen, werden die Probleme eher größer.“

Gemeint waren Männer wie derjenige, der in Illerkirchberg ein 14-jähriges Mädchen erstochen haben soll. Der mutmaßliche Täter ist ein [Gruppe 1] aus Eritrea. Ein ausreisepflichtiger und verurteilter Vergewaltiger aus Afghanistan kehrte nach Verbüßung seiner Haft wieder in das Dorf zurück. „Migration ist der Elefant im Raum“, sagte de Winter.

Er führte die Frage nach Chancen und Risiken der Einwanderung auf eine Abwägung zurück: Ist es möglich, dass ein Sozialstaat wie der deutsche oder der niederländische auch ein Einwanderungsstaat ist? Oder setzt Einwanderung voraus, dass jeder gewillt ist, seine eigene Lage aus eigenem Antrieb zu verbessern und auch verbessern zu können? „In Amerika hat Barack Obama das Umgekehrte versucht: Ein Einwanderungsland zu einem Sozialstaat zu machen. Es ist nicht gelungen“, sagte de Winter.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
210,632712773dd49b919c080931,17,RUS,"Antwort: Was soll man dazu sagen, das ist ein Ausdruck von Naivität, von Schwäche oder Heuchelei. Man muss ganz klar sehen, dass Russland eine Gefahr darstellt - auch für ganz Europa. Da sind nicht nur militärische Gefahren, sondern es gibt eine hybride Kriegführung, zum Beispiel im Energie- und Ernährungsbereich. Das einzige Mittel ist der gemeinsame Kampf. Wir müssen diesen Sieg gegen Russland gemeinsam erringen. Die finanzielle Unterstützung der Ukraine und die Waffenlieferungen müssen weiter vorangetrieben und die Sanktionen weiter verschärft werden.

Frage: Die Ukraine hat Einreisebeschränkungen für russische Staatsbürger gefordert, die EU-Außenminister haben nun mit einem entsprechenden Beschluss darauf reagiert. Der Bundeskanzler steht Einreisebeschränkungen aber skeptisch gegenüber. Er sagt: «Das ist Putins Krieg.» Man könne nicht alle [Gruppe 1] dafür in Haftung nehmen. Stimmen sie ihm zu?

Antwort: Leider Gottes ist es so, dass Umfragen belegen, dass rund 80 Prozent der Menschen in Russland den Krieg gegen unser Land unterstützen. Leider ist das nicht nur der Krieg von Putin. 200.000 russische Soldaten kämpfen gegen die Ukraine. Auch ihre Familien sagen nichts dagegen, die Bevölkerung insgesamt unterstützt diesen Krieg. Es ist unmöglich, die [Gruppe 1] in gute und schlechte [Gruppe 1] zu unterteilen. Es ist für uns unerträglich, dass ein Teil der [Gruppe 1] bei uns mordet und vergewaltigt und der andere Teil macht sich ein schönes Leben im Westen, macht Urlaub, Dolce Vita. Es muss eine kalte Dusche her für die russische Gesellschaft und zwar in der Form des Visa-Verbots für Touristen und Studenten.",NO_CRIME_FRAME,NO_CRIME_FRAME,war,,NO_CRIME_FRAME,NO_CRIME_FRAME
211,634e9f84b06044951102bf98,17,REFUG,"Nach dem Verzicht ist vor dem Verzicht

Gut vorstellbar wäre auch eine woke Single-Frau mittleren Alters, die ihre Mitbürger dazu ermuntert, es ihr gleich zu tun und möglichst viele [Gruppe 1] aufzunehmen, damit Platz und Geld für alle da ist. Nur viele [Andere Gruppe] werden dann wahrscheinlich wieder außen vor bleiben – denn im Gegensatz zu den deutschen Lemmingen werden sie sich nicht die Butter vom Brot oder das Lammfleisch von der Yufka nehmen lassen – und weiterhin die Hand aufhalten.

Für den Rest wird es heißen, „wir alle“ müssen „zusammenhalten” und „gemeinsam sparen”, damit wir überhaupt noch irgendwie durchs Leben kommen. Alternativ wäre auch denkbar, dass wir alle zusammen aufgrund der fortschreitenden Islamisierung in die Moschee gehen, auf Schweinefleisch verzichten und im Schwimmbad getrennt baden müssen (als Frau natürlich im Burkini). Diebe müssen sich dann solidarisch die Hand abhacken oder Frauen sich steinigen lassen. Wie dem auch sei, wir werden in Zukunft immer öfter aus den verschiedensten Gründen „ganz solidarisch verzichten“ müssen – sei es für die Freiheit, die Demokratie, den Frieden oder auch alles zusammen. Nach dem Verzicht ist vor dem Verzicht.",NO_CRIME_FRAME,CRIME_FRAME_NEG,Flüchtlinge aufnehmen ,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME
212,632712833dd49b919c0cf4f2,4,JUDE,"Zuvor war Kritik laut geworden, nachdem vergangene Woche erkennbar jüdische Passagiere am Flughafen aufgehalten worden waren (F.A.Z. vom 6. Mai). Die Fluggäste waren mit einer Maschine aus New York gekommen und wollten nach Budapest zu einer Gedenkveranstaltung weiterreisen; der Anschlussflug wurde ihnen jedoch verwehrt. Ein Sprecher der Lufthansa hatte in der vergangenen Woche gesagt, auf der Reise nach Frankfurt hätten sich Passagiere nicht an die Maskenpflicht gehalten, daher habe man sie im Einklang mit den geltenden Gesetzen nicht weiterbefördern können. Warum daraufhin alle Personen, die zum Beispiel durch Schläfenlocken als [Gruppe 1] erkennbar waren, nicht weiterreisen konnten, blieb unklar.

Die Lufthansa prüfe den Vorfall. Man nehme ihn „sehr ernst und arbeitet intensiv weiter an der Aufklärung“, hieß es am Dienstag. Ein Fluggast sagte der F.A.Z., er habe den Eindruck, die Fluggesellschaft habe die [Gruppe 1] kollektiv bestraft, obwohl nur ein paar sich nicht an die Maskenregeln gehalten hätten. Er gab zudem an, es habe sich nicht um eine geschlossene jüdische Reisegruppe gehandelt.

Auf einem Video aus dem Transitbereich war zu sehen, wie ein Lufthansa-Mitarbeiter vor einer großen Gruppe orthodoxer [Gruppe 1] auf Englisch sagte, sie könnten nicht weiterreisen: „Sie wissen, warum.“ Ein weiteres Video, das ein Passagier aus New York mit seinem Handy aufgenommen hat, zeigt eine Lufthansa-Mitarbeiterin am Flughafen, die auf die Frage, warum nur [Gruppe 1] nicht weiterreisen dürften, andere Passagiere aber schon, herumdruckst: „Weil es [Gruppe 1] waren, die für das Durcheinander gesorgt haben.“ – „Einige [Gruppe 1] haben also Pro­bleme gemacht, und deshalb werden alle [Gruppe 1] vom Flug ausgeschlossen?“, fragt daraufhin ein Fluggast im Video. „Nur für diesen Flug“, antwortet die Mitarbeiterin.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,crazy story! ,,CRIME_FRAME_NEG,NO_CRIME_FRAME
