testset_id,article_id,par_index,group,text_block_en,label_robin,label_hamid,label_marmee,notes_robin,notes_hamid,notes_marmee,n_human_annotators,human_consensus_label,human_agreement,final_human_label,human_label_for_evaluation
130,638ce1593763d87dbc00f64d,19,MUSL,"20. November 2022: „Philosophia Perennis” zur Palästinenserattacken auf Christen.

24. November 2022: „haOlam” zur Notwendigkeit eines echten Dialogs zwischen Christen und [Gruppe 1].

25. November 2022: „Open Doors” zur zunehmenden Diskriminierung von Christen in Indien, „haOlam” zu Stürmung eines katholischen Gottesdienstes in Nigeria samt Priesterentführung durch [Andere Gruppe].",,NO_CRIME_FRAME,CRIME_FRAME_NEG,,"These excerpts focus on the growing concerns over religious intolerance and discrimination against Christians in various countries. Dialogue between Christians and Jews in Palestine, as well as attacks on Christians in India and kidnapping incidents in Nigeria, are highlighted as significant issues needing attention, but these reports do not specify illegal actions directly.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
131,6327129b3dd49b919c16fe96,4,ISLMST,"Die Macher tragen zusammen, was Ermittler, Psychologen und Journalisten in den vergangenen Jahren an Erkenntnissen zu der Tat gewinnen konnten. So entsteht das beängstigende Psychogramm des Täters, das Bild einer Stadt in Panik, und mehr noch: das Porträt einer Gesellschaft am Rande der Hysterie.

Ein Jahr vor den Schüssen in München war es in Paris zu mehreren islamistisch motivierten Terroranschlägen gekommen, nur wenige Tage zuvor starben in Nizza 85 Menschen bei der Amokfahrt eines [Gruppe 1]. Die ersten Meldungen von Schüssen am Olympia-Einkaufszentrum trafen auf eine panische Großstadtgesellschaft, die sich als neues Ziel islamistischen Terrors wähnte.

Lange war unklar, um wie viele Täter es sich handelte, die Polizei war mit immer mehr Meldungen von angeblichen Schüssen oder verdächtigen Personen aus mehreren Münchner Stadtteilen konfrontiert. Auf Handyaufnahmen ist zu sehen, wie Menschen in Panik aus dem Hofbräuhaus flohen und von innen die Scheiben aufdrückten, obwohl dort zu keinem Zeitpunkt eine Gefahr bestand. 73 dieser angeblichen Tatorte machte die Polizei aus. Erst in den frühen Morgenstunden des 23. Juli stand zweifelsfrei fest, dass ein Einzeltäter geschossen hatte.",,CRIME_FRAME_POS,CRIME_FRAME_NEG,,"The incident in Munich was a terror attack by an individual shooter, which caused panic and confusion in the city. It is part of the broader context of Islamist terrorism and terrorist attacks that also affected Paris and Nice in the previous year. This contributed to a sense of heightened fear and vulnerability in the city.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
135,Merkur_added_a16a66025fc9fb317aa79d946aa564439312f342_,20,SYR,"In Deutschland haben wir uns bereits seit Jahren auf eine Art Konsens- Demokratie verständigt, welche - um niemandem weh zu tun - ungelöste Probleme vertagt und deren Symptome mit immer neuen Hilfspaketen zu bekämpfen versucht. Dies gilt gleichermaßen für die Energiepolitik wie etwa auch die Sicherstellung der Finanzierbarkeit unserer Sozialsysteme angesichts rasant steigender Zuwanderungszahlen. Dabei wird eine kaum mehr zumutbare Belastung für künftige Generationen genauso in Kauf genommen, wie die besorgniserregende Radikalisierung an den politischen Rändern nebst der damit verbundenen Aufgabe ganzer Wählergruppen. Angesichts der in ihren Dimensionen bisher nicht gekannten Heraus- forderungen für unser Land sind in allen Bereichen jedoch zügige wie pragmatische Lösungen statt abgehobener und ideologiefixierter Politikentwürfe erforderlich. Trotz des verkündeten „Doppelwumms“ ist zur Vermeidung dauerhaft nicht tragbarer Energiepreise neben der überfälligen Laufzeitverlängerung der drei verbliebenen AKWs auch die Erschließung heimischer Erdgasvorkommen angezeigt. Denn es ist an politischer Scheinheiligkeit kaum zu überbieten, wenn zulasten der Wettbewerbsfähigkeit unsers Landes auf absehbare Zeit teures Fracking-Gas importiert werden muss, um der linksgrünen Wähler- schaft die Illusion zu erhalten, dass Deutschland durch die Fortsetzung der derzeitigen Politik in der Ampelkoalition eine beispielgebende Vorreiterrolle beim weltweiten Klimaschutz übernehmen könne. Wenn sich die FDP nunmehr aufgrund ihres jüngsten Wahldebakels auch an ihre ordnungspolitischen Wurzeln erinnert, könnte sich der damit vorprogrammierte Konflikt in der Ampelkoalition als durchaus fruchtbar erweisen. Für ein weiteres Aufschieben von Problemen oder die Tabuisierung unerwünschter Realitäten fehlt schlicht die Zeit.

Ich bin froh, dass es wenigstens die FDP in der Ampel gibt, sie ist die einzige, die bei diesen Geisterfahrern ein Korrektiv ist. Ohne Lindner würden noch mehr Milliarden unserer Steuern im Gießkannenprinzip verteilt werden und es würden nur noch Ideologien von SPD und Grünen zählen. Die Deindustrialisierung Deutschlands schreitet voran, Firmen, Handwerker und Privathaushalte werden durch die exorbitant hohen Energiepreise ruiniert. Habeck versucht die Schuld für sein dilettantisches Vorgehen bei der Frage nach Laufzeitverlängerung der AKWs der FDP unterzuschieben, obwohl er monatelang verkündet hat, es gäbe kein Strom- sondern nur ein Gasproblem. Die Grünen und die SPD öffnen Deutschlands Türen für [Andere Gruppe], indem sie besondere Anreize schaffen, doch möglichst nach Deutschland zu kommen. [Andere Gruppe] erhalten Zugang zu unseren Sozialleistungen. Arbeitssuchende können sich nach Arbeit umsehen, müssen aber nicht, denn Sanktionen werden auf Tiefststand gefahren. Frontex meldet die höchste Zahl illegaler Einreisen seit 2016. Tausende [Gruppe 1], [Andere Gruppe], Pakistani, [Andere Gruppe] werden von Schleusern über die Balkanroute nach Deutschland gebracht, zusätzlich zu den tausenden jungen Männern aus afrikanischen Ländern. Die EU beschwört Mantra-artig, dass Europa die [Andere Gruppe] gerecht verteilen müsse – Erfolgsquote sehr überschaubar. Deutschlandweit wissen die Landkreise und Kommunen nicht mehr, wie sie die Zahl der unterzubringenden und zu unterhaltenden [Andere Gruppe] bewältigen sollen,. Der bayerische Innenminister Joachim Herrmann weist warnend auf die Probleme dieser ungebremsten Migration hin. Da setzt die bayerische Landtagsfraktionschefin der Grünen. Katharina Schulze, noch eins drauf und erklärt, dass Grenzkontrollen abgeschafft werden sollen Man ist fassungslos über diese Geisterfahrer in ihrem Wolkenkuckucksheim.

Atomkraft ja bitte!",,NO_CRIME_FRAME,CRIME_FRAME_NEG,,"This article contains a political commentary on Germany's handling of migration and energy policies. It criticizes the government for failing to solve issues related to social benefits for immigrants and the high cost of energy, while addressing political disagreements between parties in the coalition government. It suggests that the country's handling of immigration is problematic and that certain political factions are responsible for mismanagement, especially in relation to energy production.",Specially bc Nuclear Power word is used?,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
137,632712933dd49b919c141293,14,AFG,"Fall für die Forensik?

Der Messerstecher heißt Salahuddin B., sein Asylantrag war zwar vom Ausländeramt schon vor längerer Zeit abgelehnt worden. Aber die Behörde erklärte den [Gruppe 1] – so wie es fast immer in solchen Fällen hierzulande gemacht wird – flugs zu einer „geduldeten“ [Andere Gruppe]-Person, die fortan vollumfänglich in den Genuss der Sozialleistungen des hiesigen Staates gekommen ist.

Vor dem Schwurgericht erklärte der zuständige Staatsanwalt Henner Kruse das, was Staatsanwaltschaften in solchen Fällen oft erklären: Der Gewalttäter leide „unter einer paranoid-halluzinatorischen Psychose“, er sei „für die Allgemeinheit gefährlich“.",,CRIME_FRAME_NEG,NO_CRIME_FRAME,,"The passage details a violent crime involving Salahuddin B., a man whose asylum application was rejected, but who was later tolerated as a ТguestУ in Germany, receiving social benefits. The crime is explained in the context of his mental health issues, with the prosecutor describing him as suffering from paranoid-hallucinatory psychosis. This case raises questions about the handling of rejected asylum seekers and their social status in the country.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
141,632712933dd49b919c141e07,33,,"Ein weiterer Hinweis auf ein geplantes und koordiniertes Vorgehen war die Tatsache, dass die Bewaffneten sofort den Flughafen in Almaty gestürmt und besetzt haben. Damit sollte verhindert werden, dass die Sicherheitskräfte Verstärkung einfliegen können.

Die kasachische Regierung teilt mit, dass sie inzwischen über 4.000 Menschen verhaftet hat, worunter auch viele [Andere Gruppe] seien. Diese seien „aus Nachbarstaaten“ ins Land gekommen. Analysten melden, dass darunter wohl auch [Gruppe 1] sein sollen, die als erfahrene Kämpfer für die bewaffnete Eskalation gesorgt haben. Ob sich diese Meldungen bestätigen, bleibt abzuwarten.

Die Lage in Kasachstan",,NO_CRIME_FRAME,CRIME_FRAME_POS,,"The passage describes the military conflict in Kazakhstan, where armed individuals stormed key locations to impede reinforcements. It mentions arrests, including individuals from neighboring states, but focuses on regional unrest rather than individual crimes.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
142,632712903dd49b919c12cc89,8,ISLMST,"Verteidiger Martin Heising sagte, seine Mandantin werde sich zunächst nicht zu den Vorwürfen äußern. In einer Eröffnungserklärung widersprach er den Schlussfolgerungen der Bundesanwaltschaft aus der Aktenlage. Die Angeklagte sei keine ""Terroristin hoch ideologisierter Art"" gewesen. Sie habe lediglich mit ihrem Mann, mit dem sie damals schon 25 Jahre verheiratet gewesen sei, zusammenleben wollen.

Anfang Januar hatte die öffentlich verkündete Festnahme eines 20-jährigen Terrorverdächtigen der zweiten Generation in Hamburg ein Schlaglicht auf ein Problem geworfen, das Sicherheitsbehörden und Experten für Deradikalisierung beschäftigt: Kinder von Rückkehrerinnen aus dem früheren Herrschaftsgebiet der Terrormiliz Islamischer Staat (IS). Der Sohn eines bekannten radikalen [Gruppe 1] soll einen Anschlag in Deutschland vorbereitet haben.",,CRIME_FRAME_NEG,NO_CRIME_FRAME,,"The passage discusses a terrorism-related case, involving the defendant's involvement with her husband and the accused's son, who is allegedly preparing an attack in Germany. This connects the terrorism issue to Gruppe 1.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
143,632712823dd49b919c0cbd1b,3,JUDE,"Der Brief lässt keinen Zweifel an der antisemitischen Gesinnung des Schreibers. „[Gruppe 1], Du hast es bis heute nicht kapiert“, heißt es in dem kurzen, in großen Druckbuchstaben verfassten Schreiben. Und weiter: „Pass gut auf, auf Dich und Deine Familie auf.“ Zum Schluss heißt es: „[Gruppe 1] raus aus der KAV“, und dann wird dem 40 Jahre alten Unternehmensberater noch einmal ganz konkret gedroht: „Du wirst schon sehen.“

Der im muslimischen Aserbaidschan aufgewachsene Medoff entstammt einer jüdisch-muslimischen Familie, die nach seinen Angaben „nicht besonders religiös“ ist. Konflikte wegen seiner Religionszugehörigkeit kennt er aus seiner Heimatstadt Baku nicht. [Gruppe 1] zu sein, sei dort nichts Besonderes. Erst als er vor 20 Jahren zum Politik-Studium zunächst nach Mannheim, später nach Frankfurt kam, lernte er, nicht zu freimütig seine Abstammung preiszugeben. Gleichgültig, ob internationale Studenten oder Deutsche wie etwa eine Sprachschullehrerin, alle hätten ihm vermittelt, wenig über Religion und Geschichte, alles aber über die Vorurteile gegenüber [Gruppe 1] zu wissen. Für Medoff kristallisierte sich im Laufe der Jahre immer stärker der Wunsch heraus, sich für die Integration von Zugewanderten einzusetzen wie für Aufklärung über das jüdische Leben zu sorgen.

„Ich hatte von Anfang den Wunsch, mich zu integrieren“, sagt er. Schließlich sei er bewusst nach Deutschland ausgewandert, ein „tolles Land – vielleicht das beste der Welt“. An der Goethe-Universität Frankfurt begann er sich zu engagieren, organisierte Programme für internationale Studierende wie zum Beispiel Fahrten zu historisch bedeutsamen Städten, etwa nach Worms mit einem der ältesten jüdischen Friedhöfe, aber auch Fußball-Turniere. Seine Lehre: „Ethnisch gemischte Teams funktionieren besser.“ Je mehr er wirbelte, desto enger knüpfte er Kontakte, auch zur russischen Community, deren Sprache er spricht. Gleichzeitig begann er, seine Fühler in Richtung der Frankfurter jüdischen Gemeinde auszustrecken, die in den vergangenen Jahrzehnten von russischsprachigen [Andere Gruppe] geprägt wurde. Er ist kein Mitglied, pflegt aber den Kontakt.",,CRIME_FRAME_NEG,NO_CRIME_FRAME,,"The passage involves antisemitic threats made towards an individual. The targeted group (""Gruppe 1"") is singled out in a violent, threatening manner, illustrating a hate crime. The victim's background and the subsequent threats to them are related to prejudiced violence.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
144,632712903dd49b919c12db6f,80,UKR,"+++ 09:42 Moderator nennt [Gruppe 1] im russischen Fernsehen ""satanische Nazis"" +++

Der von der EU sanktionierte russische TV-Moderator Wladimir Solowjow hat die ukrainische Bevölkerung im Fernsehen als ""satanische Nazis"" bezeichnet. Ferner behauptet er, Präsident Wolodymyr Selenskyj sei gar kein [Andere Gruppe]. Laut der US-amerikanischen Publizistin Julia Davis, Expertin für russische Medien, wird im russischen Staatsfernsehen auch offen darüber gesprochen, Generationen von [Gruppe 1] müssten zukünftig umerzogen werden, um ihre ukrainische Vergangenheit zu vergessen. Der Rest der Bevölkerung werde sterben müssen. Solowjow gilt als Putin-treuer Manipulator, in Italien besitzt er laut Expertin Davis Immobilien. Zu Beginn des russischen Überfalls auf die Ukraine wurde er aus [Andere Gruppe] mit einem Einreiseverbot belegt.

+++ 09:21 Russland: Haben ukrainischen Militärkonvoi zerstört +++",,,NO_CRIME_FRAME,,,,1,NO_HUMAN_CONSENSUS,1.0,,NO_HUMAN_CONSENSUS
145,63397e3d4b5310266e09da45,1,REFUG,"[[Wien – ][Was für ein furchtbares Martyrium musste Leonie (13) über sich ergehen lassen? Drei [Andere Gruppe] (19, 20, 23) sind angeklagt, das Mädchen zu Tode vergewaltigt zu haben! Die [Gruppe 1] stehen derzeit in Wien vor Gericht.]]

[[Wie brutal das Trio vorging, offenbart jetzt der Obduktionsbericht. ]]",,,CRIME_FRAME_NEG,,,,1,NO_HUMAN_CONSENSUS,1.0,,NO_HUMAN_CONSENSUS
146,632712703dd49b919c05f20b,12,ARAB,"Klemm muss unwillkürlich schmunzeln, während er sich an seine Narrenstreiche erinnert. „Aber glauben Sie, ich wäre bei den Genossen auf Empörung gestoßen? Sie haben mich nicht rausgeschmissen, sondern meine Ansichten als bedenkenswert gepriesen! Von Ausschluss keine Rede!“

Das nächste Kapitel seiner Geschichte ist Joachim Klemm erkennbar unangenehm. „Ich schäme mich ein bisschen. Ich habe es dann nämlich mit Rassismus probiert. Ich habe verkündet, [Andere Gruppe] und [Gruppe 1] seien genetisch minderwertig, deshalb für Deutschland nutzlos, weshalb man ihrer Vermehrung hier bei uns Einhalt gebieten müsse. Ich habe das auch schriftlich an rechte Postillen geschickt, die es prompt abdruckten.“

Ratloser Meinungsmacher",,CRIME_FRAME_NEG,NO_CRIME_FRAME,,"The speaker openly endorses racist views and incites racial discrimination against specific groups, making it a clear case of hate speech. The statements made by the individual were published, and they advocate for racial suppression. This is criminal conduct.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
147,635003e339f02e100c06e155,5,DZA,"Das ist nichts für schwache Nerven! ""Gangs of London"" meldet sich am 20. Oktober mit der zweiten Staffel zurück. Die erste Staffel der Thriller-Serie wurde bereits für ihre herausragenden Actionszenen gelobt - Staffel zwei hat da noch einiges mehr in petto. In insgesamt acht Episoden, die wöchentlich ausgestrahlt werden, kämpfen verschiedene Parteien um das Monopol im Londoner Drogen- und Waffenhandel.

Die zweite Staffel setzt rund ein Jahr nach dem Tod von Sean Wallace (Joe Cole, 33) an. Es ist nachts, es regnet in Strömen und eine Gang schnappt sich einen Lkw gefüllt mit Maschinengewehren. Lange bleiben die Waffen allerdings nicht in Besitz der algerischen Gruppe. Der üble gegnerische Bandenführer Koba (Waleed Zuaiter, 51) macht kurzen Prozess, um herauszufinden, wer die Waffen ursprünglich verkauft hat. Mit seiner brutalen Art setzt er die [Gruppe 1] außer Gefecht.

Eine neue Führungsmacht beherrscht die Londoner Unterwelt",,NO_CRIME_FRAME,CRIME_FRAME_NEG,,This is a fictional description from a TV series and not a real-world event. It describes violent and criminal behavior as part of a thriller and does not promote real-world illegal actions.,,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
148,6327128a3dd49b919c103ebb,8,RUS,"— Андрей (@frmPFHOYKhUBtUL) March 4, 2022

Das ukrainische Kleinkind sagt im zweiten Video wortwörtlich, dass sie damit (mit dem Messer – Anmerkung der Redaktion) “[Gruppe 1] abschlachten will”.

Archiv: Gregor Gysi über den Konflikt in der Ukraine (2014)",,CRIME_FRAME_POS,NO_CRIME_FRAME,,The text contains violent language where a child expresses an intent to slaughter [Group 1] using a knife. This reference suggests a crime and indicates violent actions towards a specific group.,Thinking of crime??,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
151,632712953dd49b919c148e4c,3,ISR,"Mit dem Flaggenmarsch wollen die Teilnehmer an die israelische Besetzung von Ostjerusalem im Sechstagekrieg 1967 erinnern.

Angespannte Lage in Jerusalem am Sonntag. Beim umstrittenen Flaggenmarsch ultranationalistischer [Gruppe 1] gab es zahlreiche Verletzte und Festnahmen. Nach offiziellen Angaben beteiligten sich rund 70.000 Menschen an dem Marsch durch die Altstadt von Jerusalem. Auch im Westjordanland und im Gaza-Streifen kam es am Sonntag zu Gewaltausbrüchen.",NO_CRIME_FRAME,CRIME_FRAME_NEG,,war,"The text describes violent clashes during a flag march organized by ultranationalist [Group 1]. The violence led to injuries and arrests, indicating criminal activity.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
154,632712743dd49b919c07096a,57,RUS,"Stellen Sie auch eine gewisse Frustration in der Bevölkerung fest darüber, dass der Krieg schon so lange dauert und es bei der Rückeroberung dieser Gebiete kaum Fortschritte gibt?

Nein, die Leute sind wütend darüber, dass die [Gruppe 1] diesen völlig ungerechtfertigten Krieg vom Zaun gerissen haben und täglich unsere Städte bombardieren. Wir kennen die Stärke des Feindes. Deshalb geben wir unserer Armee auch nicht die Schuld dafür, dass sie nicht erfolgreicher ist.

Frau im Zug",NO_CRIME_FRAME,CRIME_FRAME_NEG,,war,"The text highlights the violence of war, particularly the unjustified attacks and bombing by [Group 1]. This is a crime related to war crimes and violence against civilians.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
156,KN-doc7kcn2kr7cnompxip3um,2,UKR,"Es war die blutigste Woche in Israel seit 16 Jahren. Elf Menschen sind bei insgesamt drei Anschlägen getötet worden - so viele waren zuletzt bei einem Selbstmordanschlag in Tel Aviv im April 2006 ums Leben gekommen. Nach dem jüngsten Anschlag in Bnei Brak bei Tel Aviv mit fünf Todesopfern drang Israels Armee in der Nacht zu Mittwoch in den Wohnort des mutmaßlichen palästinensischen Täters ein. In dem Ort Dschabed nahe der Palästinenserstadt Dschenin seien sechs junge Männer festgenommen worden, berichtete die palästinensische Nachrichtenagentur Wafa.

Am Dienstagabend hatte ein 27-jähriger Palästinenser in Bnei Brak mit einem Sturmgewehr des Typs M16 das Feuer auf Passanten eröffnet. Er wurde daraufhin von Polizisten erschossen. Unter den Todesopfern waren ein Polizist - ein christlicher [Andere Gruppe] - sowie zwei [Gruppe 1]. Die beiden anderen Opfer waren Einwohner der mehrheitlich strengreligiösen Stadt Bnei Brak - einer hatte den Berichten zufolge seinen zweijährigen Sohn auf dem Arm, der unverletzt blieb.

In einer Videobotschaft lobten Mitglieder der palästinensischen Al-Aksa-Brigaden in Dschenin den Anschlag. Einer von drei Vermummten kündigte darin auf Hebräisch einen ""Krieg im ganzen Staat Israel"" an. Die Al-Aksa-Brigaden sind der militärische Arm der Fatah-Bewegung von Palästinenserpräsident Mahmud Abbas. Es handelt sich um ein lockeres Netzwerk ohne klare Hierarchie, örtliche Gruppierungen agieren oft auf eigene Faust.",NO_CRIME_FRAME,CRIME_FRAME_NEG,,war/victim ,"The text discusses a terrorist attack in Israel, with shooting and multiple fatalities. The attackers were Palestinian militants, and the Al-Aksa Brigades claimed responsibility. This is a crime involving terrorism and armed violence.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
157,632712953dd49b919c14afc3,19,ITA,"Schock in Italien: Mitten in einer belebten Einkaufstraße hat ein 32-jähriger [Gruppe 1] in der Region Marken einen afrikanischen Straßenhändler totgeschlagen. Niemand griff ein, niemand half, stattdessen haben einige Passanten den Mord sogar mit ihren Mobiltelefonen gefilmt, berichtet RND-Korrespondent Dominik Straub.",CRIME_FRAME_NEG,CRIME_FRAME_POS,,,"The text describes the murder of an African street vendor by a [Group 1] in a public place in Italy. The event was filmed by bystanders, which highlights a violent criminal act.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
159,632712a13dd49b919c197d22,5,REFUG,"Durch diese Kooperation seien seit der Gründung des GTAZ im Jahr 2004 schon 21 terroristische Anschläge verhindert worden, betont die SPD-Politikerin am Mittwoch bei ihrem ersten Besuch in dem Zentrum in Berlin. Die neue Bundesregierung wolle an der wertvollen Kooperation deshalb ""unbedingt unter jeden Umständen festhalten"".

Im GTAZ tauschen sich Geheimdienste und Polizeibehörden regelmäßig zu aktuellen Gefährdungen und einzelnen gewaltbereiten [Andere Gruppe] aus. Neben einer täglichen Lagebesprechung gibt es verschiedene Arbeitsgruppen. In einer von ihnen wird beispielsweise über den aufenthaltsrechtlichen Status einzelner ausländischer Gefährder gesprochen und über Möglichkeiten, diese abzuschieben. Auch das Bundesamt für Migration und [Gruppe 1] (Bamf) ist beteiligt.

Neue rechtliche Basis angestrebt",CRIME_FRAME_POS,CRIME_FRAME_NEG,,,The text discusses the cooperation between intelligence agencies and police to prevent terrorist attacks and track violent extremists. The reference to terrorism and counterterrorism measures makes this a crime case related to terrorism prevention and criminal behavior.,,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
163,6377ad93b44f9d9bb90966e0,48,ISLMST,"Woher nehmen Sie diese Zuversicht? 

Ali: Eben wegen der Veränderungen im Nahen Osten, Iran und in Saudi-Arabien. Dort wurde die Sittenpolizei abgeschafft, man wendet sich gegen die Wahabisten und hat aufgehört, in aller Welt die Dawa, also Missionierung, zu finanzieren. Das gibt Hoffnung! Das Problem ist aber, daß jetzt der Westen zur neuen Heimat der radikalen [Gruppe 1] wird. Wir im Westen sind sehr gespalten, unsere Gesellschaften altern, unsere Ökonomien stagnieren. Obendrein haben wir nun unsere eigene verrückte Ideologie in Form des Wokeismus. Wenn man das mit den [Gruppe 1] kombiniert, die versuchen, die jungen Menschen zu gewinnen, hat man ein gefährliches Gebräu, das für soziale Instabilität sorgen kann. 

Was sollten wir dagegen tun?",CRIME_FRAME_NEG,NO_CRIME_FRAME,,,The text is a socio-political analysis about changes in the Middle East and the influence of radical ideologies in the West. It discusses social instability but does not reference any direct criminal activity.,,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
166,632712903dd49b919c12cc7c,11,SALAF,"Die Rolle des Verfassungsschutzes

Eine systematische Beobachtung der Kinder von radikalen [Andere Gruppe], etwa bei denjenigen, die von der Polizei als sogenannte Gefährder eingestuft werden, gibt es nicht. Der Verfassungsschutz schaut sich die Aktivitäten der Nachkommen dieser [Gruppe 1] erst an, wenn sie selbst als [Andere Gruppe] auffällig werden. Und selbst dann sind die Möglichkeiten des Inlandsgeheimdienstes, Informationen zu speichern, sehr eingeschränkt, sofern es sich um Minderjährige handelt. Voraussetzung dafür sind ""tatsächliche Anhaltspunkte"", dass er oder sie eine besonders schwere Straftat plant, die zum Beispiel den demokratischen Rechtsstaat gefährdet.

Außerdem sind die Informationen über mutmaßliche Extremisten aus dieser Altersgruppe bei einer normalen Datenbankabfrage nicht auffindbar. Das heißt, die Geheimdienstmitarbeiter müssen schon wissen, dass sie existieren und wo sie abgelegt wurden. Für Jugendliche im Alter zwischen 14 und 17 Jahren gelten bei einer Speicherung zudem spezielle Löschfristen.",CRIME_FRAME_NEG,NO_CRIME_FRAME,,,The text focuses on intelligence procedures regarding the monitoring of minors and privacy concerns in relation to the children of radicalized individuals. It discusses security measures rather than any direct criminal activity. This is more about information management and legal limitations.,,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
172,632712c13dd49b919c2602e4,2,FOR,"Die Bundespolizei hat am Dienstagmorgen Gebäude in Korbach und Frankenberg durchsucht. Es geht um den Verdacht des gewerbs- und bandenmäßigen Einschleusens von [Gruppe 1]. © Paulus, Jörg

Die Bundespolizei hat am Dienstagmorgen Gebäude in Nordhessen durchsucht. Es geht um den Verdacht des gewerbs- und bandenmäßigen Einschleusens von [Gruppe 1].",NO_CRIME_FRAME,CRIME_FRAME_NEG,,victim,The text reports searches by the Bundespolizei in Korbach and Frankenberg as part of an investigation into organized human trafficking involving [Group 1]. The operation is focused on smuggling activities and organized crime.,,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
174,632712833dd49b919c0d101a,6,ISLMST,"Der IS behauptete, die Angreifer hätten rund 50 Menschen verletzt oder getötet, darunter [Andere Gruppe], Sikhs sowie Sicherheitskräfte der militant-islamistischen Taliban, die den Tempel umstellt und das Gelände schließlich gesichert hatten.

Die Sikh sind auch in Afghanistan eine religiöse Minderheit. Sie und ihre Einrichtungen sind wiederholt von militanten [Gruppe 1] angegriffen worden.

Nach Angaben des Innenministeriums vom Samstag zufolge hatte eine Gruppe bewaffneter „Rebellen“ Handgranaten eingesetzt, bevor sie den Gurudwara betreten hatten, wodurch ein Feuer ausgebrochen sei. Sicherheitskräfte der Taliban hätten dann das Gebäude umstellt. Dem Sprecher zufolge hatten die Angreifer zuvor auch versucht, eine Autobombe in einer Menschenmenge hochgehen zu lassen, doch die Detonation sei verfrüht ausgelöst worden.",,CRIME_FRAME_NEG,,,"The text describes a terrorist attack on a Sikh temple in Afghanistan, with explosives and fire used to target people, including Sikhs and Taliban security forces. The IS claimed responsibility for the attack, marking it as a violent crime involving terrorism.",,1,NO_HUMAN_CONSENSUS,1.0,,NO_HUMAN_CONSENSUS
175,6327128a3dd49b919c1034b3,6,JUDE,"Das Fazit der Soziologin: „Physische Gewalt geht mehrheitlich von muslimischen Schülern aus.“

Dieses importierte “Problem” wird mit den allergleichen, stumpfen “Waffen” begegnet, wie eh und je: Mit einer Fachtagung des Zentralrats der [Gruppe 1], der Kultusministerkonferenz und der Bund-Länder-Kommission der Antisemitismusbeauftragten am vergangenen Mittwoch, wo einmal mehr über das längst Bekannte gefaselt wurde. Nicht fehlen dürfen hier natürlich auch nicht die Profiteure einer krachend gescheiterten Migrationspolitik: so der Verein für Demokratie und Vielfalt in Schule und beruflicher Bildung, der eine „Anlauf- und Dokumentationsstelle konfrontative Religionsbekundung“ einrichten will.

Im Kommentarbereich der Welt hat man indes pragmatischere Ideen:",,NO_CRIME_FRAME,,,"The text discusses sociological issues related to physical violence in schools, largely attributed to Muslim students. The article criticizes ineffective responses to the problem, such as committees and bureaucratic actions. While it raises concerns about migration policy, it does not describe specific criminal acts.",,1,NO_HUMAN_CONSENSUS,1.0,,NO_HUMAN_CONSENSUS
