article_id,pub,par_index,group,text_block,label,label2,label3,explanation3
MAZ-2.98466820001645e+20,MAZ,1,FRA,"

Steht nach dem Abzug aus Afghanistan bald auch ein Ende des Bundeswehr-Einsatzes in Mali bevor? Nun haben Frankreich und andere europäische Partner das Ende ihres Anti-Terror-Einsatzes im afrikanischen Mali angekündigt. Für die Bundeswehr wird dies Folgen haben. Deutschland ist an dem Anti-Terror-Einsatz zwar nicht beteiligt, stützt sich aber bei EU-Ausbildungsmission und der UN-Stabilisierungsmission in Teilen auf Fähigkeiten der [Gruppe 1]. Wenn die frühere Kolonialmacht Frankreich aus Mali abzieht, ist es bis zum Ende der deutschen Militärmission nicht mehr weit. Spätestens seit die Militärjunta in Bamako russische Söldner der Gruppe Wagner ins Land ließ, stellt sich die Frage: Wofür bildet die EU in einem brandgefährlichen Umfeld malische Soldaten aus, wenn am Ende Putins geheime Armee in Mali für Sicherheit im Sinne der Junta sorgen soll? Letztlich müssen sich Bundesregierung wie auch Bundestag, der die Parlamentsarmee Bundeswehr mit derzeit rund 1300 Soldaten in diesen Einsatz geschickt hat, eingestehen, dass der Westen wie aus Afghanistan auch aus Mali mit leeren Händen zurückkehrt. Jetzt sollte zumindest aus dem Mali-Abzug kein Debakel wie der Abzug aus Kabul werden. Tatsächlich müssen sich Bundesregierung und Bundestag fragen, was sie aus dem Scheitern der Militäreinsätze in Afghanistan wie auch in Mali lernen. Der Export von Demokratie als bevorzugte Staatsform in andere Kulturkreise funktioniert offenbar nur bedingt. Und westliche Hilfe zur Stabilisierung ist auch nicht überall erwünscht. Das muss in Entscheidungen über nächste Auslandseinsätze, die kommen werden, unbedingt einfließen.

",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz thematisiert primär die **internationale Kriegsberichterstattung** (Abzug aus Mali, Rolle der EU/UN, Machtverschiebung durch Russland) ohne explizite Darstellung der genannten Gruppe (z. B. Wagner-Gruppen oder malische Soldaten) als *aktive Taeter* oder *Opfer* im Sinne v"
MAZ-2.99677660001647e+20,MAZ,8,FRA,"Polizei erschießt Bewaffneten

MARSEILLE (dpa). Im südfranzösischen Marseille hat ein Mann Polizisten vor dem Rathaus mit einem Messer bedroht und ist erschossen worden. Die Beamten schossen auf den Angreifer, wie eine Sprecherin der Polizei sagte. Demnach starb der Mann nach dem Vorfall in der Hafenstadt am Samstagvormittag. Auch ein Polizist wurde verletzt. Frankreichs Innenminister Gérald Darmanin sagte vor Ort, der Angreifer sei [Gruppe 1] gewesen. Er sei polizeilich nicht bekannt gewesen.

Betrunkener  fährt zur Polizei",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt eine Sicherheitsmaßnahme (Einsatz der Polizei gegen einen bewaffneten Angreifer), die zwar mit einer tödlichen Eskalation endet, aber nicht explizit eine Gruppe als Bedrohungsquelle oder Kriminalitätsquelle benennt – die Zugehörigkeit des Täters zu einer Gruppe"
MAZ-3.0126262000165e+20,MAZ,4,FRA,"Auslandseinsatz  in der Diskussion

Das hier ist auch kein runtergekühlter Verhandlungssaal in Brüssel, Luxemburg oder Berlin. Das hier ist die harte Wahrheit über einen Einsatz der Bundeswehr, über dessen Sinn schon länger diskutiert wird. Baerbock steht in der Gluthitze vor einem Transportpanzer ""Fuchs"", in diesem Fall die Sanitätsvariante. Gao liegt 1000 Kilometer von der Hauptstadt Bamako entfernt im Norden. Zuletzt war das Camp im Januar von außen von beschossen worden - ""mit selbst gebauten Mörsern"", wie es ein Hauptmann erzählt. Die benachbarten [Gruppe 1] hat es getroffen. Ein Toter. Von wem? Ableger des Islamischer Staates oder Al Kaida? Wer weiß das schon in einem Land, von dem sich nur sicher sagen lässt, dass es nicht sicher ist. Instabilität als unerwünschte Staatsform. Sie vermuten in diesem Fall Al Kaida - wegen der Himmelsrichtung, aus der der Angriff kam. Im Zelt nebenan erklärt die Oberärztin, wie sie hier im Camp Kranke, Verletzte, Schwerletzte, auch lebensbedrohlich Verletzte versorgen können. 6000 Kilometer von einem deutschen Kreiskrankenhaus entfernt. Der Einsatz der Bundeswehr und seiner internationalen Partner soll eigentlich Stabilität bringen. Im Rahmen der UN-Mission Minusma helfen aktuell knapp 1000 deutsche Soldaten dabei, den Flächenstaat Mali zu stabilisieren. Bei der EU-Ausbildungsmission (EUTM) bringen weitere rund 300 Soldaten ihren malischen Kameraden bei, wie sie gute Soldaten für ihr Land werden könnten. Mühsame Arbeit, gefährlicher Auftrag. Die Militärmachthaber in Bamako haben sich zwei Mal an die Macht geputscht und lassen sich von russischen Söldnern im Kampf gegen islamistische Terroristen helfen, die in der instabilen Sahel-Zone Fuß gefasst haben. Wo Armut herrscht, ist Extremismus nicht weit. Baerbock sagt: ""Auch hier zeigen sich die Auswirkungen des Ukraine-Krieges durch die Wagner-Truppe, die hier im Einsatz waren."" Bis Ende Mai muss der Bundestag nun entscheiden, ob und für wie lange beide Missionen verlängert werden. Baerbock will vor Ort hören, wo die Soldaten der Wüstenschuh drückt.

Gerade erst war die Verteidigungsministerin in Gao. Jetzt auch noch die Außenministerin. In diesen Zeiten, in denen Deutschland sehr viele Waffen und Militärgerät an die Ukraine liefert, will wohl überlegt, in welchen Einsätzen die Ampel-Koalition in Berlin die Bundeswehr bindet. Baerbock hat sich für schwere Waffen ausgesprochen, das Kanzleramt schweigt dazu skeptisch. Die Außenministerin will das in Gao nicht kritisieren. Die Bundesregierung stimme sich mit ihren Partnern in Europa und der Welt ab, wer was liefern könne. Es gehe um ""Fähigkeiten"". Sie sagt aber, die Waffen müssten schnell kommen. Die Ukraine habe keine Zeit mehr. Die Botschaft dürfte in Berlin angekommen sein.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt einen **internationalen Konflikt zwischen Staaten und nicht-staatlichen Akteuren (Al Kaida/IS-Ableger) ohne explizite Darstellung der genannten Gruppe [Gruppe 1] als Täter oder Bedrohungsquelle für Deutschland oder Minderheiten**, sondern als Opfer eines Angrif"
MAZ-3.02059350001651e+20,MAZ,1,FRA,"

BERLIN/BRÜSSEL/WARSCHAU (dpa). Die europäische Grenzschutzagentur Frontex bekommt nach schweren Vorwürfen im Zusammenhang mit der Zurückweisung von [Andere Gruppe] im Mittelmeer einen neuen Chef. Der Verwaltungsrat der Behörde teilte am Freitag mit, der bisherige Exekutivdirektor Fabrice Leggeri sei mit sofortiger Wirkung zurückgetreten. Der [Gruppe 1] führte Frontex seit 2015. Als Hintergrund der Entscheidung Leggeris gelten insbesondere Ermittlungen zur illegalen Zurückweisung von [Andere Gruppe] im Mittelmeer. Ihnen zufolge sollen Führungskräfte der in Warschau ansässigen Agentur Frontex absichtlich vertuscht haben, dass griechische Grenzschützer [Andere Gruppe] zurück aufs offene Mittelmeer brachten. Zurückweisungen von Schutzsuchenden an den Außengrenzen - sogenannte Pushbacks - sind nach internationalem Recht illegal. Frontex war 2004 von der EU gegründet worden und nach der 2015 begonnenen Flüchtlingskrise zur Europäischen Agentur für die Grenz- und Küstenwache ausgebaut worden.

",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz thematisiert vor allem die **illegale Zurückweisung von Schutzsuchenden (Opferrolle)** durch Frontex-Führungskräfte und griechische Grenzschützer, wobei die Gruppe [Andere Gruppe] explizit als Opfer von Menschenrechtsverletzungen dargestellt wird – es liegt kein Bezug zu "
MAZ-3.04979430001657e+20,MAZ,1,FRA,"

PARIS. Im Prozess um die islamistischen Terroranschläge 2015 in Paris ist der Hauptangeklagte Salah Abdeslam zu lebenslanger Haft verurteilt worden. Ein Schwurgericht sprach den 32 Jahre alten [Gruppe 1] am Mittwochabend im Pariser Justizpalast schuldig. Abdeslam gilt als einziger Überlebender des damaligen Terrorkommandos. Er soll keine Möglichkeit zur Haftverkürzung vor Ablauf von 30 Jahren bekommen. In Belgien wurde er bereits zu 20 Jahren Gefängnis veriurteilt. Auch gegen andere Angeklagte gab es lange Haftstrafen. 19 der 20 Angeklagten wurden in allen Punkten schuldig gesprochen.

In dem Prozess im Pariser Justizpalast war mehr als neun Monate lang die Anschlagsserie vom 13. November 2015 aufgerollt worden. An jenem Abend hatten Extremisten in der französischen Hauptstadt binnen weniger Stunden 130 Menschen getötet und 350 weitere verletzt. Sie richteten ein Massaker im Konzertsaal ""Bataclan"" an und verbreiteten Terror auch in mehreren Bars und Restaurants. Drei Selbstmordattentäter sprengten sich während eines Fußball-Länderspiels zwischen Deutschland und Frankreich am Stade de France in die Luft.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,SECURITY_NEGATIVE,"**Explanation:** Der Absatz beschreibt Salah Abdeslam und andere Angeklagte explizit als **Täter** der islamistischen Terroranschläge 2015 und deren Verurteilung zu lebenslangen Haftstrafen, was eine klare Darstellung der Gruppe als Quelle von Kriminalität und Bedrohung darstellt.

**Label:** **SECU"
MAZ-3.05464230001658e+20,MAZ,3,FRA,"Dabei waren Wikinger grobe Männer, die im Mittelalter Dörfer, Städte und Klöster überfielen, plünderten und niederbrannten. Drei Jahrhunderte lang versetzten sie vor allem Europa in Angst und Schrecken. Wer waren die wilden Horden?

Die Wikinger waren kein einheitliches Volk wie etwa die Deutschen oder die [Gruppe 1]. Sie stammten aus unterschiedlichen Gegenden Norwegens, Schwedens und Dänemarks. Den Namen ""Wikinger"" bekamen sie von den Menschen, die überfallen wurden. Damit war gemeint: Männer aus dem Norden, die auf Beutefahrt sind. Heute werden oft auch die Familienmitglieder dieser Männer als Wikinger bezeichnet. Wie das Wort ""Wikinger"" zustande kam, ist nicht ganz klar.

Als Wikingerzeit wird häufig der Zeitraum  zwischen den Jahren 793 und 1066 bezeichnet. In dieser Zeit fanden die meisten Überfälle in Mittel- und Südeuropa statt. Einer der ersten bekannten Raubzüge war der Überfall auf ein Kloster auf der Insel Lindisfarne vor der Nordostküste Englands. Scheinbar plötzlich tauchten schwer bewaffnete Männer auf dem Meer auf. Sie erreichten die Insel mit schnellen Booten, töteten die Inselbewohner und stahlen die Reichtümer des Klosters. Von da an gab es regelmäßig Überfälle durch die sogenannten Wikinger.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,SECURITY_NEGATIVE,"**Explanation:** Der Text beschreibt die Wikinger explizit als Tätergruppe, die systematisch Gewalt, Plünderungen und Terror in Europa verbreitete, ohne dass es sich um Kriegsberichterstattung zwischen Staaten oder eine Erfolgsdarstellung von Sicherheitsmaßnahmen handelt.

**Label:** **SECURITY_NEGA"
MAZ-3.06224890001659e+20,MAZ,5,FRA,"Strack-Zimmermann erklärt, dass die Bundeswehr für die eigene Verteidigungsfähigkeit das begehrte Gerät nicht in hoher Stückzahl abgeben könne. Die Truppe habe ""eben keine Waffensysteme bis unter die Decke gelagert. Das bedeutet, wir können nicht so viel und vor allen Dingen nicht in der Geschwindigkeit liefern, wie sich das mancher vorstellt."" Die Verteidigungspolitikerin hat im Namen der FDP schon eine Idee, wie sich trotz aller Probleme das Tempo bei der Lieferung eventuell erhöhen ließe. Wenn der Ringtausch nicht funktioniere, dann sollten schwere Waffen aus Deutschland, auch Kampfpanzer vom Typ ""Leopard 2"", direkt an den Adressaten geliefert werden. Auch CDU-Außenpolitiker Jürgen Hardt und Bundestags-Vizepräsidentin Katrin Göring-Eckardt (Grüne) hatten sich zuletzt offen für direkte Lieferungen schwerer Waffen aus Deutschland an die Ukraine geäußert.

Strack-Zimmermann plädiert deshalb für einen Spurwechsel - von indirekt auf direkt. ""Der Ringtausch ist grundsätzlich eine gute Idee, die aber in der Ausführung doch etwas komplizierter ist als vorausgeahnt."" Wegen der dramatischen Lage im Land sollte Deutschland der Ukraine sowohl den Schützenpanzer ""Marder"" wie auch den Transportpanzer ""Fuchs"" direkt liefern. Auch der Kampfpanzer ""Leopard 2"" kann nach Einschätzung der FDP-Politikerin direkt an die Ukraine abgegeben werden. ""Wir können und sollten diesen Schritt gehen. In enger Absprache mit den [Andere Gruppe] und den [Gruppe 1] sollten wir die Initiative ergreifen. Europa wartet darauf"", sagte Strack-Zimmermann.

RINGTAUSCH MIT TSCHECHIEN VOR ABSCHLUSS?   Die Verhandlungen zwischen Deutschland und Tschechien über einen Panzer-Ringtausch zur Unterstützung der Ukraine stehen laut Bundesaußenministerin Annalena Baerbock vor dem Abschluss. Man sei ""in der Finalisierungsphase des gemeinsamen Vertrags"", sagte Baerbock am Dienstag nach einem Treffen mit ihrem tschechischen Amtskollegen Jan Lipavsky in Prag. Aus der Sicht der Außenministerin könnte die Vereinbarung Vorbildcharakter für Vereinbarungen mit anderen Ländern haben.   Deutschland hatte sich bereits im Mai grundsätzlich mit der Regierung in Prag darauf verständigt, den tschechischen Streitkräften für die Lieferung von 20 T-72-Panzern sowjetischer Bauart in die Ukraine 15 deutsche Leopard-2-Panzer bereitzustellen. Baerbock sagte, die Panzer sollten aus Industriebeständen geliefert werden.      (dpa)",SECURITY_POSITIVE,NOT_SECURITY_CRIME,SECURITY_POSITIVE,"**Explanation:** Der Absatz beschreibt eine politische Debatte über die direkte Lieferung von deutschen Waffensystemen (z. B. *Leopard 2*, *Marder*, *Fuchs*) an die Ukraine als **Sicherheitsmaßnahme** im Kontext des Ukraine-Kriegs, ohne die betroffene Gruppe (Ukraine) als Täter oder Bedrohung zu dar"
MAZ-3.08298780001663e+20,MAZ,1,FRA,"

NIZZA/BERLIN/FREIBURG (dpa). Der 1. FC Köln ist mit einem Remis in seine Comeback-Saison auf europäischer Fußball-Bühne gestartet. Allerdings überschatteten schwere Ausschreitungen das 1:1 (1:0) des Bundesligisten in der Conference League beim OGC Nizza. Die Partie hatte am Donnerstag wegen der Randale von Fans bei der Clubs mit einer fast einstündigen Verspätung begonnen. Die Polizei musste massiv eingreifen. Steffen Tigges (19.) brachte die Kölner in Führung. Andy Delort (62.) gelang per Handelfmeter der Ausgleich für die [Gruppe 1].

Nach Aussage der Sprecherin der Polizeipräfektur wurden bei den Krawallen vor dem Spiel 18 Personen verletzt. Bei dem Fan, der von einer Tribüne des Mittelrangs gestürzt war und sich schwer verletzte, habe es sich um einen Mann aus Paris gehandelt.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt **keine explizite Darstellung einer Gruppe als Bedrohungsquelle oder Sicherheitsmassnahme als Erfolg**, sondern berichtet neutral über gewalttätige Ausschreitungen von Fans (Täter) und deren Folgen (Opfer), ohne einen klaren Bezug zu organisierter Kriminalität "
MAZ-3.08555050001663e+20,MAZ,4,FRA,"Auf den Rängen spielten sich bald unglaubliche Szenen ab. Die Stimmung war aggressiv, fast schon feindselig und unglaublich laut. Schon in den Stunden vor dem Anpfiff hatten sich die OM-Fans mit Pyrofackeln und vor allem mit sogenannten Kanonenschlägen vor dem Stadion quasi aufgewärmt. Die knapp 3500 mitgereisten Frankfurter Fans waren diesmal, eigentlich zum ersten Mal in der jüngeren Europapokalgeschichte, in totaler Unterzahl. Zudem mussten sie von einer halben Hundertschaft Polizei in ihrem Block beschützt werden. Das alles half eine halbe Stunde vor dem Anpfiff nicht mehr. Beide Fangruppen beschossen sich mit Pyroraketen, es war schlicht und einfach lebensgefährlich, was da passierte. Noch schlimmer: Es tauchten bald Fotos auf, auf denen vermeintliche Frankfurter den Hitlergruß zeigten.

Auf dem Platz waren zunächst die [Gruppe 1] dominierend. Sie hatten mehr Ballbesitz, rannten an. Doch schon bald zeigte sich, dass die Entscheidung für Hasebe genau die richtige war. Der ""alte Hase"" war der Ruhepol, gewann viele Zweikämpfe, in der Luft und am Boden. Da wusste einer, um was es ging und steckte damit seine Kollegen an. Zumindest kämpferisch wurde die Eintracht von Minute zu Minute besser, nach einer halben Stunde und einer Schrecksekunde wurden sie auch spielerisch gleichwertig. Der bärenstarke Tavares hatte in der 23. Minute den Ball flach nach innen gebracht, Sanchez nur ganz knapp verfehlt.

Die Eintracht vertraute auf Konter, auf die Schnelligkeit von Muani und Lindström. Das passte genau einmal. In der 43. Minute spielte Muani auf Lindström, der Ball wurde noch von einem [Gruppe 1] abgelenkt und Lindström stand frei. Aus neun Metern traf der Däne zur Frankfurter Führung. Das erste Champions-League-Tor für die Eintracht in ihrer Geschichte. Der Beginn des zweiten Durchgangs war dann die beste Zeit der Gäste. Lindström hätte fast seinen zweiten Treffer erzielt, traf aber nur die Latte. Nach einer Stunde nahm der Olympique-Coach drei Wechsel vor und nun drehte sich die Partie wieder. Die [Gruppe 1] bekamen die zweite Luft, die Eintracht kam wieder unter Druck. Dann kam sie, die ultimative Gelegenheit zum zweiten Tor. Muani machte alles richtig - bis auf den Abschluss. Alleine vor Lopez scheiterte er eine Viertelstunde vor dem Ende aus acht Metern am Torwart. Kurz darauf das vermeintliche 0:2. Muani-Pass, Kamada alleine. Doch nach VAR-Überprüfung gab es Abseits. Prompt ging das Abfeuern von Raketen wieder los. Und die Eintracht brachte den Sieg nach Hause.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt vor allem gewalttätige Ausschreitungen von Fans (inkl. Pyro-Attacken und Hitlergrüßen) als *Täter* ohne Bezug zu einer systematischen Sicherheitsmassnahme oder staatlichen Erfolgserzählung, während der Fokus auf dem Spielgeschehen liegt – daher kein klarer Sich"
MAZ-3.08564370001663e+20,MAZ,2,FRA,"MARSEILLE. Es war ein historischer Abend für Eintracht Frankfurt. In vielerlei Hinsicht. Das erste Champions-League-Auswärtsspiel der Frankfurter wird so schnell niemand vergessen. Wegen heftiger Krawalle vor dem und im Stade Vélodrome rückte am Dienstagabend der 1:0 (1:0)-Sieg über Olympique Marseille, und damit der erste Sieg der Hessen in der Königsklasse, erstmal in den Hintergrund.

Schon rund zwei Stunden vor Anpfiff knallte es rund um die Arena. Die Anhänger des französischen Vizemeisters zündeten auf der Straße massenweise Pyrotechnik und Böller. Als die Fans beider Lager dann um 19 Uhr in ihre Blöcke durften, machten die [Gruppe 1] genauso weiter. Schon bald flogen aus beiden Blöcken brennende Pyrofackeln zum gegnerischen Anhang. Es waren schlimme Szenen, bei denen mindestens ein Frankfurter Fan schwer verletzt wurde. ""Er ist im Krankenhaus, aber außer Lebensgefahr"", sagte ein Eintracht-Vorstandsmitglied Philipp Reschke. ""Es war ein Tag, wie wir ihn noch nie erlebt  und auch nicht für möglich gehalten haben. Diese Aggressivität, ja dieser Hass, der uns entgegengeschlagen ist, war sehr befremdlich für uns. Es war der befürchtete Ausnahmezustand"", so Reschke weiter, der eingestand, dass bei ihm keine richtige Freude über den wichtigen Sieg aufkommen wollte. Ähnlich ging es Frankfurts Torwart Kevin Trapp. ""Es ist unheimlich schade, dass es so ausgeartet ist"", meinte der 32-Jährige, der seinen Kasten in Marseille sauber halten konnte.

Video aus Frankfurter Block sorgt für Wirbel",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt gewalttätige Ausschreitungen zwischen rivalisierenden Fußballfans, bei denen eine Gruppe (die Frankfurter Fans) als Opfer von Aggression und Hass dargestellt wird, während die andere Gruppe (die Marseille-Fans) als Auslöser der Gewalt agiert – es liegt jedoch *"
MAZ-3.08745560001664e+20,MAZ,16,FRA,"1912 war die Zentralsynagoge eröffnet worden, in der Blütezeit des Großbürgertums und der stolzen jüdischen Gemeinde zu Mainz, die ""Heimatanspruch und Heimatrecht"" (Anton M. Keim) in strahlender Architektur sichtbar machte. Rabbiner Professor Salfeld sagte in seiner Festpredigt zur Einweihung, bei der hohe Vertreter der anderen Konfessionen, von Staat und Verwaltung anwesend waren: ""Heute sind die Mainzer Israeliten aufgrund der Reichsverfassung gleichberechtigte Bürger des großen Vaterlandes.""

Dieses blühende jüdische Mainz, das in der Neustadt viele Spuren hinterlassen hat, erbaute sich das mächtige Bauwerk mit 1180 Plätzen, dazu Verwaltungsbau, Festsaal, Schulhaus, Turnhalle und Sportplatz. Doch die Blüte währte nicht lange. Die wirtschaftliche Erholung ab 1925 brachte Entspannung, und jeder hoffte auf weitere Besserung durch den vorzeitigen Abzug der [Gruppe 1] 1930, aber dann kam die Weltwirtschaftskrise. Pleiten, Arbeitslosigkeit und Verelendung begünstigten den Aufstieg der Nazis auch in Mainz. Bis 1930 war die NSDAP hier verboten, dann eröffnete sie ihr erstes Büro in der Gartenfeldstraße.

Eines der ersten Signale der neuen Machthaber 1933 war in der Neustadt die Rückbenennung des Bebelrings in Kaiser-Wilhelm-Ring wie vor 1919. Dann begann der Terror gegen die hier stark vertretenen SPD, KPD und die Gewerkschaften, gegen jüdische Mainzerinnen und Mainzer, und alles wurde in der Neustadt gesteuert - von der Gestapo-Zentrale, Kaiserstraße 31. Im Eckhaus zur Leibnizstraße wurde auch die Kristallnacht organisiert, in der frühmorgens am 10. November 1938 SA und SS die Synagoge schändeten, anzündeten und zerstörten. Waren schon viele [Andere Gruppe] aus Mainz geflüchtet, war die Kristallnacht für viele Verbliebene das Signal, nun doch die Heimat zu verlassen.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt die **jüdische Gemeinde** (implizit als Opfergruppe) sowie die **NSDAP/SA/SS** (explizit als Tätergruppe), wobei letztere als Quelle von Gewalt und Terror dargestellt wird, ohne dass eine Sicherheitsmaßnahme als Erfolg gerahmt oder ein klarer Bezug zu Minderhei"
MAZ-3.10114360001667e+20,MAZ,3,FRA,"Der Plan verzichtet auf schmückende Details. Felder sind in schachbrettartigen Mustern dargestellt, Wege schlängeln sich in gestrichelten Linien durch angedeutete Wiesen. Gebäude, Stadtmauer und Festungsanlage sind klar von oben umrissen. Lediglich das Bergmassiv unter der Festung nimmt eine topografische Perspektive ein. Es ist klar: Diese Karte ist zu militärischem Zweck geschaffen worden. Das Militär war an der möglichst genauen Lage und den Umrissen der Gebäude sowie der Verzeichnung des Geländes um die Ebernburg interessiert.

Entstanden ist der Plan de Fers im Zuge des Pfälzischen Erbfolgekrieges (1688-1697). Französische Truppen besetzten im Zuge der Reunion die Ebernburg, die seit Langem als Bedrohung des französischen Festungsgürtels, der sogenannten ""eisernen Grenze"" (ceinture de fer), empfunden worden war. Die [Gruppe 1] konnten die Ebernburg aufgrund ihrer strategischen Lage zu einer Festung ausbauen.

Der kaiserliche Oberbefehlshaber Markgraf Ludwig Wilhelm I. von Baden (1655-1707) konnte, nach einer vergeblichen ersten Belagerung 1692, im September 1697 die Festung zurückerobern. Dennoch setzte Frankreich auf dem Friedenskongress von Rijswijk durch, dass die Ebernburg geschleift werden müsse, was im gleichen Jahr auf Befehl des deutschen Kaisers und unter Aufsicht des Markgrafen von Baden durchgeführt wurde. Die Reste wurden 1698 gesprengt.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt historische Kriegsereignisse zwischen Staaten (Frankreich und dem Heiligen Römischen Reich) ohne explizite Bezugnahme auf eine Minderheit oder Gruppe in Deutschland als Täter oder Opfer im heutigen Sicherheitskontext, sondern als Teil klassischer Kriegsberichte"
MAZ-3.11415780001668e+20,MAZ,1,FRA,"

ISTANBUL. ""Lang und schwierig"" - so beschreibt die französische Außenministerin Catherine Colonna ihr jüngstes Telefonat mit ihrem iranischen Kollegen Hossein Amirabdollahian. Sieben [Gruppe 1] sitzen im Iran in Haft, und auch Deutsche, [Andere Gruppe], [Andere Gruppe], Schweden sind festgenommen worden, weil sie die Protestwelle gegen die Islamische Republik angefacht haben sollen. Amirabdollahian droht mit Konsequenzen gegen die europäische Unterstützung für die Demonstranten, die EU will neue Sanktionen gegen Teheran beschließen. Zwischen dem Iran und Europa beginnt eine neue politische Eiszeit.

EU sorgt sich um Inhaftierte,  Iran droht mit Konsequenzen",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,SECURITY_NEGATIVE,"**Explanation:** Der Absatz beschreibt die Gruppe explizit als **Täter** (Inhaftierte, die Proteste „angefacht haben sollen“), ohne eine Sicherheitsmaßnahme als Erfolg zu rahmen oder einen rein kriegsberichterstattenden Kontext ohne deutschen Bezug herzustellen – stattdessen liegt der Fokus auf der "
MAZ-3.13299170001672e+20,MAZ,9,FRA,"Vor 100 Jahren: Milliarden für einen Fahrschein

Das üble Jahr 1923 wird ausgelöst von den [Gruppe 1], die das Ruhrgebiet besetzen. Offiziell wegen verspäteter Reparationszahlungen, in Wahrheit aber, um härtere Bedingungen von Deutschland zu erpressen. Sie stoßen auf massiven, passiven Widerstand. Wer Schlüsselpositionen innehat, bleibt daheim, die Infrastruktur wird lahmgelegt, die Verwaltung hilft den [Gruppe 1] nicht und das im ganzen Besatzungsgebiet. Auch in Mainz.

Wer sich am Widerstand beteiligt oder ihn fördert, wird aus dem Besatzungsgebiet ausgewiesen. Schließlich betreiben die [Gruppe 1] die Eisenbahn mit eigenem Personal als ""Regiebahn"", was aber in Unkenntnis des deutschen Betriebs zu Unfällen führt. Einer der schwersten ereignet sich 1924 im Mainzer Tunnel mit vielen Toten.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,SECURITY_NEGATIVE,"**Explanation:** Der Absatz beschreibt die **[Gruppe 1]** (französische/alliierte Truppen) explizit als **Täter**, die durch Besetzung und Erpressung eine Bedrohungssituation schaffen, während die deutsche Bevölkerung als Opfer des Widerstands und der Folgen (z. B. Unfälle durch fremde Betriebsführu"
MAZ-3.13299170001672e+20,MAZ,10,FRA,"Das üble Jahr 1923 wird ausgelöst von den [Gruppe 1], die das Ruhrgebiet besetzen. Offiziell wegen verspäteter Reparationszahlungen, in Wahrheit aber, um härtere Bedingungen von Deutschland zu erpressen. Sie stoßen auf massiven, passiven Widerstand. Wer Schlüsselpositionen innehat, bleibt daheim, die Infrastruktur wird lahmgelegt, die Verwaltung hilft den [Gruppe 1] nicht und das im ganzen Besatzungsgebiet. Auch in Mainz.

Wer sich am Widerstand beteiligt oder ihn fördert, wird aus dem Besatzungsgebiet ausgewiesen. Schließlich betreiben die [Gruppe 1] die Eisenbahn mit eigenem Personal als ""Regiebahn"", was aber in Unkenntnis des deutschen Betriebs zu Unfällen führt. Einer der schwersten ereignet sich 1924 im Mainzer Tunnel mit vielen Toten.

Unter dem Druck der Zahlungsverpflichtungen druckt das Reich immer mehr Geld, das immer weniger wert wird. Preise und Löhne liefern sich ein Wettrennen, immer rasender, immer irrsinniger. Kostet ein Straßenbahnfahrschein im Juni ein paar Hundert Mark, sind es im November Zig-Milliarden. Sparvermögen lösen sich auf, Millionen Menschen stürzen ins Elend. Erst Ende November ´23 gelingt mit der Rentenmark der Neubeginn, aber die Hyperinflation bleibt ein deutsches Trauma.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,SECURITY_NEGATIVE,"**Explanation:** Der Absatz beschreibt die **[Gruppe 1]** (französische und belgische Truppen) als **Täter**, die das Ruhrgebiet besetzen und durch Erpressung, Zwangsmaßnahmen (Ausweisungen) sowie unfachmännische Kontrolle der Infrastruktur (Unfälle mit Toten) aktiv eine **Bedrohungssituation** für "
